,id,left,top,right,bottom,活動中心,郵局,公車站,火車站,加油站,停車場,腳踏車,寺廟,大賣場,服飾,便利商店,超市美妝,電子賣場,銀行,ATM,大學,高中,國小,國中,補習班,嫌惡設施_危險,嫌惡設施_殯葬,嫌惡設施_髒亂,食物,診所,醫院,禮品百貨,觀光景點,房屋稅數量,地段率總和,折舊年數總和,平均地段率,平均折舊年數,EPSG3857_X,EPSG3857_Y,距最近火車站距離,公園,土地單價,預測值
16397,16398,13384840.3256,2631036.2673,13384940.3256,2630936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,57,110.0,57.0,13384890.3256,2630986.2673,2760.61432668835,0,,122.21172332763672
16398,16399,13384840.3256,2630936.2673,13384940.3256,2630836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,220,77,110.0,39.0,13384890.3256,2630886.2673,2783.08971526209,0,28770.0,119.646484375
16399,16400,13384840.3256,2630836.2673,13384940.3256,2630736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,330,136,110.0,45.0,13384890.3256,2630786.2673,2808.37322542493,0,19897.0,116.74388122558594
16400,16401,13384840.3256,2630736.2673,13384940.3256,2630636.2673,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,520,139,130.0,35.0,13384890.3256,2630686.2673,2836.38981697905,0,,122.43306732177734
16401,16402,13384840.3256,2630636.2673,13384940.3256,2630536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,460,153,115.0,38.0,13384890.3256,2630586.2673,2867.05942174284,0,53099.0,119.93020248413086
16402,16403,13384840.3256,2630536.2673,13384940.3256,2630436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,500,105,125.0,26.0,13384890.3256,2630486.2673,2900.29792917743,0,,119.97897720336914
16403,16404,13384840.3256,2630436.2673,13384940.3256,2630336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,980,215,123.0,27.0,13384890.3256,2630386.2673,2936.01814491132,0,33690.0,118.85826873779297
16404,16405,13384840.3256,2630336.2673,13384940.3256,2630236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,620,124,124.0,25.0,13384890.3256,2630286.2673,2974.13070298472,0,44018.0,123.40904235839844
16405,16406,13384840.3256,2630236.2673,13384940.3256,2630136.2673,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,6,760,144,127.0,24.0,13384890.3256,2630186.2673,3014.54491663404,0,46745.0,123.66121673583984
16406,16407,13384840.3256,2630136.2673,13384940.3256,2630036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,880,207,126.0,30.0,13384890.3256,2630086.2673,3057.16955662429,0,41785.0,124.72298431396484
16407,16408,13384840.3256,2630036.2673,13384940.3256,2629936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,390,61,130.0,20.0,13384890.3256,2629986.2673,3101.91355003887,0,5735.0,129.81441497802734
16408,16409,13384840.3256,2629936.2673,13384940.3256,2629836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2629886.2673,3148.68659588255,0,,131.92697525024414
16409,16410,13384840.3256,2629836.2673,13384940.3256,2629736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2629786.2673,3197.39969698432,0,,128.4554443359375
16410,16411,13384840.3256,2629736.2673,13384940.3256,2629636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,330,129,110.0,43.0,13384890.3256,2629686.2673,3247.96561008107,0,,124.99851608276367
16411,16412,13384840.3256,2629636.2673,13384940.3256,2629536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,440,155,110.0,39.0,13384890.3256,2629586.2673,3300.29921792569,0,31810.0,123.60186004638672
16412,16413,13384840.3256,2629536.2673,13384940.3256,2629436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,880,226,110.0,28.0,13384890.3256,2629486.2673,3354.3178286726,0,12676.0,121.2175407409668
16413,16414,13384840.3256,2629436.2673,13384940.3256,2629336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,220,43,110.0,22.0,13384890.3256,2629386.2673,3409.94140870154,0,,118.11471939086914
16414,16415,13384840.3256,2629336.2673,13384940.3256,2629236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2629286.2673,3467.09275556037,0,,116.72671127319336
16415,16416,13384840.3256,2629236.2673,13384940.3256,2629136.2673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2629186.2673,3525.69761793782,0,,117.94071578979492
16416,16417,13384840.3256,2629136.2673,13384940.3256,2629036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2629086.2673,3585.684769459,0,,118.58235931396484
16417,16418,13384840.3256,2629036.2673,13384940.3256,2628936.2673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2628986.2673,3646.98604285479,0,,121.02418899536133
16418,16419,13384840.3256,2628936.2673,13384940.3256,2628836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2628886.2673,3709.53633064681,0,,121.1287727355957
16419,16420,13384840.3256,2628836.2673,13384940.3256,2628736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2628786.2673,3773.27355799399,0,,120.40510177612305
16420,16421,13384840.3256,2628736.2673,13384940.3256,2628636.2673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2628686.2673,3838.13863281045,0,,120.15338516235352
16421,16422,13384840.3256,2628636.2673,13384940.3256,2628536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2628586.2673,3904.07537769455,0,,119.01692962646484
16422,16423,13384840.3256,2628536.2673,13384940.3256,2628436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2628486.2673,3971.03044766387,0,,117.34769439697266
16423,16424,13384840.3256,2628436.2673,13384940.3256,2628336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,345,126,115.0,42.0,13384890.3256,2628386.2673,4169.12638538139,0,9210.0,116.7679557800293
16424,16425,13384840.3256,2628336.2673,13384940.3256,2628236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,235,84,118.0,42.0,13384890.3256,2628286.2673,4078.96523053455,0,21707.0,114.89444732666016
16425,16426,13384840.3256,2628236.2673,13384940.3256,2628136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2628186.2673,3988.86886492412,0,,115.60358810424805
16426,16427,13384840.3256,2628136.2673,13384940.3256,2628036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2628086.2673,3898.84181893913,0,,114.97458267211914
16427,16428,13384840.3256,2628036.2673,13384940.3256,2627936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2627986.2673,3808.88904765963,0,,115.02556991577148
16428,16429,13384840.3256,2627936.2673,13384940.3256,2627836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2627886.2673,3719.01598130859,0,,115.53545761108398
16429,16430,13384840.3256,2627836.2673,13384940.3256,2627736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2627786.2673,3629.22858297279,0,,116.06563186645508
16430,16431,13384840.3256,2627736.2673,13384940.3256,2627636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2627686.2673,3539.53341486151,0,,116.72942733764648
16431,16432,13384840.3256,2627636.2673,13384940.3256,2627536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2627586.2673,3449.93771456882,0,,118.25551223754883
16432,16433,13384840.3256,2627536.2673,13384940.3256,2627436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2627486.2673,3360.44948313564,0,,118.73825454711914
16433,16434,13384840.3256,2627436.2673,13384940.3256,2627336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2627386.2673,3271.07758706703,0,,118.88069534301758
16434,16435,13384840.3256,2627336.2673,13384940.3256,2627236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2627286.2673,3181.83187690872,0,,117.87390518188477
16435,16436,13384840.3256,2627236.2673,13384940.3256,2627136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2627186.2673,3092.72332554629,0,,117.52165985107422
16436,16437,13384840.3256,2627136.2673,13384940.3256,2627036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2627086.2673,3003.76419010519,0,,116.97907638549805
16437,16438,13384840.3256,2627036.2673,13384940.3256,2626936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2626986.2673,2914.96820219593,0,,116.77181243896484
16438,16439,13384840.3256,2626936.2673,13384940.3256,2626836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2626886.2673,2826.35079232515,0,,116.60102081298828
16439,16440,13384840.3256,2626836.2673,13384940.3256,2626736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2626786.2673,2737.92935571441,0,,116.72775650024414
16440,16441,13384840.3256,2626736.2673,13384940.3256,2626636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2626686.2673,2649.72356847984,0,,116.98891830444336
16441,16442,13384840.3256,2626636.2673,13384940.3256,2626536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2626586.2673,2561.75576537068,0,,117.28787231445312
16442,16443,13384840.3256,2626536.2673,13384940.3256,2626436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2626486.2673,2474.05139310781,0,,117.5244026184082
16443,16444,13384840.3256,2626436.2673,13384940.3256,2626336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2626386.2673,2386.63955700061,0,,117.65112686157227
16444,16445,13384840.3256,2626336.2673,13384940.3256,2626236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2626286.2673,2299.55368321915,0,,117.77737808227539
16445,16446,13384840.3256,2626236.2673,13384940.3256,2626136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2626186.2673,2212.83232516587,0,,117.90309524536133
16446,16447,13384840.3256,2626136.2673,13384940.3256,2626036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2626086.2673,2126.52015028935,0,,118.02822494506836
16447,16448,13384840.3256,2626036.2673,13384940.3256,2625936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2625986.2673,2040.66915386171,0,,118.15268325805664
16448,16449,13384840.3256,2625936.2673,13384940.3256,2625836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2625886.2673,1955.34015960382,0,,118.27638244628906
16449,16450,13384840.3256,2625836.2673,13384940.3256,2625736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2625786.2673,1870.60468429914,0,,118.39922714233398
16450,16451,13384840.3256,2625736.2673,13384940.3256,2625636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2625686.2673,1786.54726599799,0,,118.51421737670898
16451,16452,13384840.3256,2625636.2673,13384940.3256,2625536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2625586.2673,1703.26838417764,0,,118.56687927246094
16452,16453,13384840.3256,2625536.2673,13384940.3256,2625436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2625486.2673,1620.88813686087,0,,118.61897277832031
16453,16454,13384840.3256,2625436.2673,13384940.3256,2625336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2625386.2673,1539.55088492459,0,,118.67040634155273
16454,16455,13384840.3256,2625336.2673,13384940.3256,2625236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2625286.2673,1459.43112762717,0,,118.72063064575195
16455,16456,13384840.3256,2625236.2673,13384940.3256,2625136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2625186.2673,1380.74093219921,0,,118.76895141601562
16456,16457,13384840.3256,2625136.2673,13384940.3256,2625036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2625086.2673,1303.73929392531,0,,118.87659072875977
16457,16458,13384840.3256,2625036.2673,13384940.3256,2624936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2624986.2673,1228.74382719384,0,,118.96786880493164
16458,16459,13384840.3256,2624936.2673,13384940.3256,2624836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2624886.2673,1156.14513078144,0,,119.06641006469727
16459,16460,13384840.3256,2624836.2673,13384940.3256,2624736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2624786.2673,1086.42393233536,0,,119.09746932983398
16460,16461,13384840.3256,2624736.2673,13384940.3256,2624636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2624686.2673,1020.17051876687,0,,119.09148025512695
16461,16462,13384840.3256,2624636.2673,13384940.3256,2624536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2624586.2673,958.104715457344,0,,119.0821533203125
16462,16463,13384840.3256,2624536.2673,13384940.3256,2624436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2624486.2673,901.092413974982,0,,119.04110717773438
16463,16464,13384840.3256,2624436.2673,13384940.3256,2624336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2624386.2673,850.151085445107,0,,119.48355102539062
16464,16465,13384840.3256,2624336.2673,13384940.3256,2624236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2624286.2673,806.432227133479,0,,119.71142196655273
16465,16466,13384840.3256,2624236.2673,13384940.3256,2624136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2624186.2673,771.165382799542,0,,119.24782943725586
16466,16467,13384840.3256,2624136.2673,13384940.3256,2624036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2624086.2673,745.551140139806,0,,118.95380401611328
16467,16468,13384840.3256,2624036.2673,13384940.3256,2623936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2623986.2673,730.6056420741,0,,118.87739944458008
16468,16469,13384840.3256,2623936.2673,13384940.3256,2623836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2623886.2673,726.987383026958,0,,118.63358688354492
16469,16470,13384840.3256,2623836.2673,13384940.3256,2623736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2623786.2673,734.863904105494,0,,118.4881591796875
16470,16471,13384840.3256,2623736.2673,13384940.3256,2623636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2623686.2673,753.875197957616,0,,118.63129806518555
16471,16472,13384840.3256,2623636.2673,13384940.3256,2623536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2623586.2673,763.358781798211,0,,118.71958541870117
16472,16473,13384840.3256,2623536.2673,13384940.3256,2623436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2623486.2673,675.933250735706,0,,118.83662796020508
16473,16474,13384840.3256,2623436.2673,13384940.3256,2623336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2623386.2673,589.78235262594,0,,119.58115768432617
16474,16475,13384840.3256,2623336.2673,13384940.3256,2623236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2623286.2673,505.558428109611,0,,119.51055526733398
16475,16476,13384840.3256,2623236.2673,13384940.3256,2623136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2623186.2673,424.410607970154,0,,118.92810440063477
16476,16477,13384840.3256,2623136.2673,13384940.3256,2623036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2623086.2673,348.494828731549,0,,119.32396697998047
16477,16478,13384840.3256,2623036.2673,13384940.3256,2622936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2622986.2673,282.068202950577,0,,119.85227584838867
16478,16479,13384840.3256,2622936.2673,13384940.3256,2622836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2622886.2673,233.379825471746,0,,119.08287811279297
16479,16480,13384840.3256,2622836.2673,13384940.3256,2622736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,13384890.3256,2622786.2673,214.848699077466,0,,118.46332168579102
16480,16481,13384840.3256,2622736.2673,13384940.3256,2622636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2622686.2673,233.761064251431,0,,118.5916976928711
16481,16482,13384840.3256,2622636.2673,13384940.3256,2622536.2673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2622586.2673,282.69994745712,0,,118.10227966308594
16482,16483,13384840.3256,2622536.2673,13384940.3256,2622436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2622486.2673,349.263999349068,0,,118.1347885131836
16483,16484,13384840.3256,2622436.2673,13384940.3256,2622336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2622386.2673,425.256134991332,0,,118.00910568237305
16484,16485,13384840.3256,2622336.2673,13384940.3256,2622236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2622286.2673,506.450273911094,0,,118.53063201904297
16485,16486,13384840.3256,2622236.2673,13384940.3256,2622136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2622186.2673,590.705461589387,0,,118.86862182617188
16486,16487,13384840.3256,2622136.2673,13384940.3256,2622036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2622086.2673,676.87980460588,0,,118.8214340209961
16487,16488,13384840.3256,2622036.2673,13384940.3256,2621936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2621986.2673,764.324646233335,0,,118.93863296508789
16488,16489,13384840.3256,2621936.2673,13384940.3256,2621836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2621886.2673,852.649359065554,0,,119.00979995727539
16489,16490,13384840.3256,2621836.2673,13384940.3256,2621736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2621786.2673,941.60653470031,0,,118.98411560058594
16490,16491,13384840.3256,2621736.2673,13384940.3256,2621636.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2621686.2673,1031.03262661396,0,,118.95950698852539
16491,16492,13384840.3256,2621636.2673,13384940.3256,2621536.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2621586.2673,1120.81553550686,0,,118.92300796508789
16492,16493,13384840.3256,2621536.2673,13384940.3256,2621436.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2621486.2673,1210.8760179788,0,,118.87326431274414
16493,16494,13384840.3256,2621436.2673,13384940.3256,2621336.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2621386.2673,1301.15655408526,0,,118.81782531738281
16494,16495,13384840.3256,2621336.2673,13384940.3256,2621236.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2621286.2673,1391.61442534678,0,,118.76227951049805
16495,16496,13384840.3256,2621236.2673,13384940.3256,2621136.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2621186.2673,1482.21726643757,0,,118.70663452148438
16496,16497,13384840.3256,2621136.2673,13384940.3256,2621036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384890.3256,2621086.2673,1572.94012242509,0,,118.6492919921875
16497,16498,13384940.3256,2635136.2673,13385040.3256,2635036.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384990.3256,2635086.2673,1661.47843736231,0,,120.4998893737793
16498,16499,13384940.3256,2635036.2673,13385040.3256,2634936.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384990.3256,2634986.2673,1627.94197569424,0,,121.33840942382812
16499,16500,13384940.3256,2634936.2673,13385040.3256,2634836.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384990.3256,2634886.2673,1598.95114517737,0,,120.88991928100586
16500,16501,13384940.3256,2634836.2673,13385040.3256,2634736.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13384990.3256,2634786.2673,1574.75711344087,0,,122.2922477722168
