Unnamed: 0,匯入時間,縣市,鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
15879,20211201,台南市,永康區,房地(土地+建物)+車位,,23.85,都市：其他:住宅區,,,1100814,土地1建物1車位1,十三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1071214.0,155.87,3,2,2,有,有,13000000.0,83403.0,坡道平面,19.23,0.0,,RPRNMLPLQHGGFKD98DA,77.89,11.05,0.0,有
15880,20211201,台南市,永康區,土地,,174.64,都市：其他:道路用地,,,1100628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4283920.0,24530.0,,0.0,0.0,包含公共設施保留地用地；,RPSNMLOJRHGGFKD88DA,0.0,0.0,0.0,無
15881,20211201,台南市,永康區,房地(土地+建物),,82.06,都市：其他:住宅區,,,1100623,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,710708.0,94.48,4,2,2,有,無,7000000.0,74090.0,,0.0,0.0,頂樓加蓋；其他增建；,RPSOMLQJRHGGFKD56DA,93.3,1.18,0.0,無
15882,20211201,台南市,永康區,房地(土地+建物),,3.85,都市：其他:住宅區,,,1100903,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880824.0,38.66,1,1,1,有,有,1860000.0,48112.0,,0.0,0.0,,RPRNMLRJRHGGFKD09DA,25.2,3.56,0.0,有
15883,20211201,台南市,永康區,土地,,2.12,都市：其他:道路用地,,,1100830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,72122.0,34020.0,,0.0,0.0,包含公共設施保留地用地；,RPPOMLNJRHGGFKD58DA,0.0,0.0,0.0,無
15884,20211201,台南市,永康區,土地,,3.53,都市：其他:道路用地,,,1100830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,118767.0,33645.0,,0.0,0.0,包含公共設施保留地用地；,RPQOMLNJRHGGFKD68DA,0.0,0.0,0.0,無
15885,20211201,台南市,永康區,土地,,3.09,都市：其他:道路用地,,,1100830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,97953.0,31700.0,,0.0,0.0,包含公共設施保留地用地；,RPROMLNJRHGGFKD78DA,0.0,0.0,0.0,無
15886,20211201,台南市,永康區,土地,,2.77,都市：其他:道路用地,,,1100830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,94553.0,34135.0,,0.0,0.0,包含公共設施保留地用地；,RPSOMLNJRHGGFKD88DA,0.0,0.0,0.0,無
15887,20211201,台南市,永康區,土地,,15.38,都市：其他:道路用地,,,1100721,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,420000.0,27308.0,,0.0,0.0,包含公共設施保留地用地；,RPWPMLKKRHGGFKD56DA,0.0,0.0,0.0,無
15888,20211201,台南市,永康區,土地,,21.23,都市：其他:道路用地,,,1100721,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,580000.0,27320.0,,0.0,0.0,包含公共設施保留地用地；,RPXPMLKKRHGGFKD66DA,0.0,0.0,0.0,無
15889,20211201,台南市,永康區,土地,,3.81,都市：其他:道路用地,,,1100905,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,129922.0,34100.0,,0.0,0.0,包含公共設施保留地用地；,RPPNMLLKRHGGFKD38DA,0.0,0.0,0.0,無
15890,20211201,台南市,永康區,土地,,96.29,都市：其他:道路用地,,,1100629,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2795550.0,29033.0,,0.0,0.0,包含公共設施保留地用地；,RPRNMLLKRHGGFKD58DA,0.0,0.0,0.0,無
15891,20211201,台南市,永康區,房地(土地+建物)+車位,,67.01,都市：其他:住宅區,,,1100820,土地1建物1車位2,十七層，十八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,811015.0,453.32,7,2,4,有,有,18500000.0,40810.0,坡道平面,0.0,0.0,,RPOOMLTJRHGGFKD09DA,266.86,140.44,0.0,有
15892,20211201,台南市,永康區,房地(土地+建物)+車位,,19.37,都市：其他:道路用地,,,1100818,土地2建物1車位1,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830504.0,113.04999999999998,3,2,2,有,有,4350000.0,38479.0,坡道機械,0.0,0.0,,RPPPMLTJRHGGFKD66DA,71.84,8.73,0.0,有
15893,20211201,台南市,永康區,房地(土地+建物)+車位,,15.93,都市：其他:住宅區,,,1100817,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,821230.0,165.13,3,1,2,有,有,6500000.0,39363.0,坡道平面,0.0,0.0,,RPTNMLLMQHGGFKD88DA,58.11,11.93,0.0,有
15894,20211201,台南市,永康區,土地,,98.06,都市：其他:國小學校用地,,,1100812,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3559800.0,36302.0,,0.0,0.0,,RPTOMLKKRHGGFKD78DA,0.0,0.0,0.0,無
15895,20211201,台南市,安南區,土地,,31.84,都市：其他:低密度住宅區,,,1100908,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,590700.0,18552.0,,0.0,0.0,包含公共設施保留地用地；,RPUOMLLKRHGGFBD18EA,0.0,0.0,0.0,無
15896,20211201,台南市,新營區,土地,,1798.0,,特定農業區,農牧用地,1100902,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000.0,3615.0,,0.0,0.0,,RPQNMLOKRHGGFDD18EA,0.0,0.0,0.0,無
15897,20211201,台南市,新營區,房地(土地+建物),,146.63,都市：其他:住宅區,,,1100904,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,,114.5,4,3,2,有,無,6800000.0,59389.0,,0.0,0.0,,RPTNMLOKRHGGFDD48EA,114.5,0.0,0.0,無
15898,20211201,台南市,永康區,土地,,100.75,都市：其他:國小學校用地,,,1100812,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2191800.0,21755.0,,0.0,0.0,,RPVOMLKKRHGGFKD98DA,0.0,0.0,0.0,無
15899,20211201,台南市,麻豆區,土地,,45.87,都市：其他:農業區,,,1100825,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,832541.0,18150.0,,0.0,0.0,政府機關標讓售；,RPQNMLNKRHGGFFD28EA,0.0,0.0,0.0,無
15900,20211201,台南市,永康區,房地(土地+建物),,81.45,都市：其他:住宅區,,,1100729,土地1建物1車位0,全,五層,透天厝,樓梯間、住宅。,鋼筋混凝土造,821014.0,184.66,4,2,3,有,無,5200000.0,28160.0,,0.0,0.0,土地增值稅109864元、契稅24564元、印花稅2996元皆由買方負責繳納,RPTNMLOKRHGGFKD56EA,174.76,9.9,0.0,無
15901,20211201,台南市,關廟區,土地,,3553.0,,一般農業區,農牧用地,1100720,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19541500.0,5500.0,,0.0,0.0,,RPPQMLRLNHGGFID88EA,0.0,0.0,0.0,無
15902,20211201,台南市,關廟區,土地,,9.0,都市：其他:住宅區,,,1100906,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,176800.0,19644.0,,0.0,0.0,親友、員工、共有人或其他特殊關係間之交易；,RPSPMLQKPHGGFID09EA,0.0,0.0,0.0,無
15903,20211201,台南市,永康區,土地,,8.69,都市：其他:道路用地,,,1100903,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000.0,11507.0,,0.0,0.0,包含公共設施保留地用地；,RPUNMLNKRHGGFKD56EA,0.0,0.0,0.0,無
15904,20211201,台南市,後壁區,土地,,1196.59,都市：其他:住宅區,,,1100430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14480000.0,12101.0,,0.0,0.0,,RPRNMLOKRHGGFED38EA,0.0,0.0,0.0,無
15905,20211201,台南市,將軍區,土地,,1131.0,,一般農業區,農牧用地,1100824,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1198860.0,1060.0,,0.0,0.0,,RPVNMLNKRHGGFGD88EA,0.0,0.0,0.0,無
15906,20211201,台南市,新化區,房地(土地+建物),,53.63,都市：其他:道路用地,,,1100828,土地2建物1車位0,全,一層,透天厝,住家用,磚造,,26.67,0,0,0,無,無,800000.0,29996.0,,0.0,0.0,本案建物已不存在，未辦滅失登記。親友、員工、共有人或其他特殊關係間之交易；,RPRNMLOKRHGGFHD68EA,26.67,0.0,0.0,無
15907,20211201,台南市,新營區,土地,,92.65,都市：其他:住宅區,,,1100910,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1450000.0,15650.0,,0.0,0.0,,RPPNMLPKRHGGFDD18EA,0.0,0.0,0.0,無
15908,20211201,台南市,新營區,房地(土地+建物),,88.0,,特定農業區,甲種建築用地,1100823,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,820304.0,123.76,2,2,3,有,無,4600000.0,37169.0,,0.0,0.0,含裝潢費；,RPQNMLPKRHGGFDD28EA,113.64,10.12,0.0,無
15909,20211201,台南市,安南區,土地,,168.63,都市：其他:道路用地,,,1100823,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,945000.0,5604.0,,0.0,0.0,包含公共設施保留地用地；,RPSOMLNKRHGGFBD18EA,0.0,0.0,0.0,無
15910,20211201,台南市,永康區,土地,,91.85,都市：其他:國小學校用地,,,1100812,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3333600.0,36294.0,,0.0,0.0,,RPUOMLKKRHGGFKD88DA,0.0,0.0,0.0,無
15911,20211201,台南市,永康區,房地(土地+建物),,59.81,都市：其他:住宅區,,,1100813,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,690116.0,95.7,5,2,4,有,無,5650000.0,59039.0,,0.0,0.0,頂樓加蓋；其他增建；,RPPOMLTJRHGGFKD56DA,82.92,12.78,0.0,無
15912,20211201,台南市,永康區,土地,,15.5,都市：其他:道路用地,,,1100901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,345650.0,22300.0,,0.0,0.0,包含公共設施保留地用地；,RPSOMLNKRHGGFKD98DA,0.0,0.0,0.0,無
15913,20211201,台南市,永康區,房地(土地+建物),,106.0,都市：其他:住宅區,,,1100824,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,760610.0,163.36,6,2,3,有,無,12800000.0,78355.0,,0.0,0.0,,RPOPMLNKRHGGFKD68DA,128.43,34.93,0.0,無
15914,20211201,台南市,永康區,房地(土地+建物)+車位,,21.53,都市：其他:住宅區,,,1100811,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1080131.0,95.29,2,1,1,有,有,6000000.0,62966.0,坡道平面,24.84,0.0,,RPOPMLKKRHGGFKD38DA,42.07,4.7,0.0,有
15915,20211201,台南市,永康區,房地(土地+建物),,106.04,都市：其他:住宅區,,,1100827,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,701126.0,110.22,2,2,2,有,無,3207000.0,29096.0,,0.0,0.0,交易價格包含其他買賣登記案件標的之價格親友、員工、共有人或其他特殊關係間之交易；,RPOOMLNKRHGGFKD58DA,100.86,9.36,0.0,無
15916,20211201,台南市,永康區,土地,,0.8,都市：其他:道路用地,,,1100907,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27016.0,0.0,,0.0,0.0,包含公共設施保留地用地；,RPQNMLOKRHGGFKD78DA,0.0,0.0,0.0,無
15917,20211201,台南市,永康區,房地(土地+建物),,98.0,都市：其他:住宅區,,,1100826,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1031204.0,178.86,4,2,3,有,無,14700000.0,82187.0,,0.0,0.0,,RPTOMLRJRHGGFKD76DA,157.23,21.63,0.0,無
15918,20211201,台南市,永康區,房地(土地+建物)+車位,,46.99,都市：其他:住宅區,,,1100819,土地1建物1車位1,一層，二層,十四層,住宅大樓(11層含以上有電梯),店舖，集合住宅,鋼筋混凝土構造,1090909.0,193.15,0,0,0,無,有,17500000.0,99338.0,坡道平面,33.09,1600000.0,,RPPPMLKLQHGGFKD48DA,129.83,4.58,0.0,有
15919,20211201,台南市,永康區,房地(土地+建物),,18.47,都市：其他:住宅區,,,1100607,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,800111.0,158.59,3,2,2,有,有,7900000.0,49814.0,,0.0,0.0,,RPRQMLQKQHGGFKD66DA,112.25,15.03,0.0,有
15920,20211201,台南市,永康區,房地(土地+建物),,276.73,都市：其他:工業區,,,1100730,土地1建物2車位0,全,二層,透天厝,辦公室、宿舍。,加強磚造,771103.0,250.81,4,2,4,有,有,16880000.0,67302.0,,0.0,0.0,,RPPPMLQJQHGGFKD88DA,238.01,12.8,0.0,無
15921,20211201,台南市,永康區,土地,,183.47,都市：其他:住宅區,,,1100818,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5549800.0,30249.0,,0.0,0.0,,RPVNMLLJRHGGFKD88DA,0.0,0.0,0.0,無
15922,20211201,台南市,永康區,建物,,0.0,,,,1100818,土地0建物1車位0,全,一層,透天厝,住家用,竹磚混造。,80000.0,52.25,4,1,1,有,無,50200.0,961.0,,0.0,0.0,,RPWNMLLJRHGGFKD98DA,52.25,0.0,0.0,無
15923,20211201,台南市,永康區,土地,,1.54,都市：其他:道路用地,,,1100826,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16000.0,10390.0,,0.0,0.0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPSNMLTLQHGGFKD86DA,0.0,0.0,0.0,無
15924,20211201,台南市,永康區,土地,,25.44,都市：其他:道路用地,,,1100715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,760000.0,29874.0,,0.0,0.0,包含公共設施保留地用地；,RPXNMLRLQHGGFKD17DA,0.0,0.0,0.0,無
15925,20211201,台南市,永康區,房地(土地+建物),,104.46,都市：其他:住宅區,,,1090716,土地2建物1車位0,全,四層,透天厝,集合住宅，停車空間,鋼筋混凝土構造,1100426.0,163.47,3,3,3,有,無,12500000.0,76467.0,,0.0,0.0,,RPVOMLMKPHGGFKD98DA,144.61,18.86,0.0,無
15926,20211201,台南市,南化區,土地,,2513.0,,山坡地保育區,農牧用地,1100901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1269590.0,505.0,,0.0,0.0,,RPPNMLOKRHGGFJD58DA,0.0,0.0,0.0,無
15927,20211201,台南市,南化區,土地,,5026.0,,山坡地保育區,農牧用地,1100901,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2539180.0,505.0,,0.0,0.0,,RPQNMLOKRHGGFJD68DA,0.0,0.0,0.0,無
15928,20211201,台南市,南化區,土地,,2513.0,,山坡地保育區,農牧用地,1100901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1269590.0,505.0,,0.0,0.0,,RPPNMLNJRHGGFJD38DA,0.0,0.0,0.0,無
15929,20211201,台南市,南化區,土地,,2513.0,,山坡地保育區,農牧用地,1100901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1269590.0,505.0,,0.0,0.0,,RPQNMLNJRHGGFJD48DA,0.0,0.0,0.0,無
15930,20211201,台南市,南化區,土地,,2513.0,,山坡地保育區,農牧用地,1100901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1269590.0,505.0,,0.0,0.0,,RPRNMLNJRHGGFJD58DA,0.0,0.0,0.0,無
15931,20211201,台南市,玉井區,房地(土地+建物),,180.25,都市：其他:住宅區,,,1100826,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1061220.0,310.78,4,2,4,有,無,13000000.0,41830.0,,0.0,0.0,,RPPNMLSJRHGGFJD88DA,292.46,18.32,0.0,有
15932,20211201,台南市,仁德區,房地(土地+建物),,91.6,都市：其他:住宅區,,,1100814,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,840919.0,150.42,4,2,3,有,無,10200000.0,67810.0,,0.0,0.0,其他增建；,RPSOMLNKRHGGFID78DA,135.94,14.48,0.0,無
15933,20211201,台南市,歸仁區,土地,,477.0,,鄉村區,乙種建築用地,1100901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15150000.0,31761.0,,0.0,0.0,,RPQNMLOKRHGGFID58DA,0.0,0.0,0.0,無
15934,20211201,台南市,歸仁區,房地(土地+建物),,102.27,,鄉村區,乙種建築用地,1100818,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1020624.0,183.19,6,6,6,有,無,8880000.0,48474.0,,0.0,0.0,,RPUNMLOKRHGGFID98DA,163.72,19.47,0.0,無
15935,20211201,台南市,仁德區,房地(土地+建物),,5.02,都市：其他:住宅區,,,1100829,土地2建物1車位0,三層,四層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,960920.0,14.15,1,0,1,有,有,500000.0,35336.0,,0.0,0.0,,RPUQMLKKRHGGFID88DA,7.14,0.9,0.0,有
15936,20211201,台南市,仁德區,土地,,11.29,都市：其他:計畫道路用地,,,1100831,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,383200.0,33942.0,,0.0,0.0,包含公共設施保留地用地；,RPWPMLKKRHGGFID98DA,0.0,0.0,0.0,無
15937,20211201,台南市,仁德區,土地,,8.96,都市：其他:計畫道路用地,,,1100907,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,304200.0,33951.0,,0.0,0.0,包含公共設施保留地用地；,RPOQMLKKRHGGFID28DA,0.0,0.0,0.0,無
15938,20211201,台南市,仁德區,房地(土地+建物),,5.02,都市：其他:住宅區,,,1100829,土地2建物1車位0,三層,四層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,960920.0,14.15,1,0,1,有,有,600000.0,42403.0,,0.0,0.0,,RPQQMLKKRHGGFID48DA,7.14,0.9,0.0,有
15939,20211201,台南市,仁德區,房地(土地+建物)+車位,,47.14,都市：其他:住宅區,,,1081209,土地2建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1100701.0,130.01,3,2,2,有,有,6550000.0,50645.0,一樓平面,21.41,1050000.0,,RPQOMLLKRHGGFID38DA,73.6,6.65,0.0,有
15940,20211201,台南市,仁德區,房地(土地+建物)+車位,,37.12,都市：其他:住宅區,,,1081210,土地2建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1100701.0,102.9,3,2,2,有,有,5500000.0,49628.0,一樓平面,14.24,1100000.0,,RPROMLLKRHGGFID48DA,60.69,4.96,0.0,有
15941,20211201,台南市,仁德區,房地(土地+建物)+車位,,44.55,都市：其他:住宅區,,,1081123,土地2建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1100701.0,122.84,3,2,2,有,有,6390000.0,50552.0,一樓平面,14.24,900000.0,,RPSOMLLKRHGGFID58DA,73.6,6.65,0.0,有
15942,20211201,台南市,仁德區,土地,,0.23,都市：其他:道路用地,,,1100908,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1460.0,0.0,,0.0,0.0,包含公共設施保留地用地；,RPOPMLSJRHGGFID88DA,0.0,0.0,0.0,無
15943,20211201,台南市,仁德區,土地,,1.96,都市：其他:道路用地,,,1100908,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12437.0,6345.0,,0.0,0.0,包含公共設施保留地用地；,RPWOMLSJRHGGFID96DA,0.0,0.0,0.0,無
15944,20211201,台南市,仁德區,土地,,26.27,都市：其他:計畫道路用地,,,1100903,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000.0,3807.0,,0.0,0.0,包含公共設施保留地用地；,RPTOMLMJRHGGFID68DA,0.0,0.0,0.0,無
15945,20211201,台南市,仁德區,房地(土地+建物),,7.59,都市：其他:商業區,,,1100812,土地1建物1車位0,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315.0,88.06,2,2,1,有,有,4850000.0,55076.0,,0.0,0.0,,RPUOMLMJRHGGFID78DA,50.08,8.15,0.0,有
15946,20211201,台南市,仁德區,房地(土地+建物)+車位,,10.12,都市：其他:商業區,,,1090710,土地1建物1車位1,二十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315.0,105.51,2,2,1,有,有,5630000.0,55985.0,坡道平面,17.45,700000.0,,RPXOMLMJRHGGFID09DA,48.38,9.84,0.0,有
15947,20211201,台南市,仁德區,房地(土地+建物)+車位,,12.52,都市：其他:商業區,,,1071115,土地1建物1車位1,二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315.0,130.43,3,2,2,有,有,6800000.0,52576.0,坡道平面,16.88,830000.0,,RPPPMLMJRHGGFID38DA,67.78,7.48,0.0,有
15948,20211201,台南市,歸仁區,土地,,25038.33,都市：其他:產業專用區,,,1100702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,532795126.0,21279.0,,0.0,0.0,政府機關標讓售；,RPQNMLLJRHGGFID18DA,0.0,0.0,0.0,無
15949,20211201,台南市,仁德區,房地(土地+建物)+車位,,13.03,都市：其他:商業區,,,1071023,土地1建物1車位1,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315.0,138.83,3,2,2,有,有,6428000.0,46779.0,坡道平面,17.45,750000.0,,RPUNMLQLQHGGFID56DA,68.54,11.75,0.0,有
15950,20211201,台南市,仁德區,房地(土地+建物)+車位,,13.03,都市：其他:商業區,,,1090724,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315.0,138.83,3,2,2,有,有,7260000.0,53221.0,坡道平面,17.45,800000.0,,RPXTMLPLQHGGFID37DA,68.54,11.75,0.0,有
