Unnamed: 0,匯入時間,統計時間,裝設金融機構代號,裝設金融機構名稱,裝設地點,裝設縣市,裝設地址,lat,lng
19605,20211201,202110,822,中國信託商業銀行,統一奇勝,台南市,台南市仁德區新田里勝利路139號,22.9564241,120.2611965
19606,20211201,202110,822,中國信託商業銀行,統一奇蹟,台南市,台南市永康區永大路3段299號,23.03456700000001,120.2593468
19607,20211201,202110,822,中國信託商業銀行,統一宜翔,台南市,台南市柳營區中山西路二段61號,23.2769554,120.316061
19608,20211201,202110,822,中國信託商業銀行,統一尚頂,台南市,台南市永康區中正南路314號,23.031162100000003,120.226661
19609,20211201,202110,822,中國信託商業銀行,統一府安,台南市,台南市安南區溪東里北安路2段61號,23.0259364,120.2048562
19610,20211201,202110,822,中國信託商業銀行,統一府城,台南市,台南市安平區永華路2段532號,22.9911113,120.1739074
19611,20211201,202110,822,中國信託商業銀行,統一忠勇,台南市,台南市永康區小東路637號,22.998788,120.238247
19612,20211201,202110,822,中國信託商業銀行,統一怡平,台南市,台南市安平區文平路462號,22.994129,120.1789442
19613,20211201,202110,822,中國信託商業銀行,統一怡安,台南市,台南市安南區安和路2段27之2號,23.0368149,120.2137037
19614,20211201,202110,822,中國信託商業銀行,統一明安,台南市,台南市安南區工業二路166號,23.045958,120.14430729999998
19615,20211201,202110,822,中國信託商業銀行,統一明和,台南市,台南市南區中華西路一段89號,22.9778044,120.184317
19616,20211201,202110,822,中國信託商業銀行,統一明珠,台南市,台南市中西區民族路二段53號,22.99432950000001,120.2101648
19617,20211201,202110,822,中國信託商業銀行,統一東江,台南市,台南市永康區尚頂里23鄰南台街43號,23.0223057,120.2228894
19618,20211201,202110,822,中國信託商業銀行,統一東利,台南市,台南市歸仁區文化街三段47號,22.9708398,120.28732
19619,20211201,202110,822,中國信託商業銀行,統一東和,台南市,台南市東區東安路293號,22.9976533,120.227164
19620,20211201,202110,822,中國信託商業銀行,統一東城,台南市,台南市東區中華東路2段293號,22.982528100000003,120.2308818
19621,20211201,202110,822,中國信託商業銀行,統一東科,台南市,台南市新市區大順三路125號,23.1021637,120.2879568
19622,20211201,202110,822,中國信託商業銀行,統一東美,台南市,台南市東山區中興路1號,23.321935,120.403114
19623,20211201,202110,822,中國信託商業銀行,統一東都,台南市,台南市北區成功路140號,22.9986949,120.2046775
19624,20211201,202110,822,中國信託商業銀行,統一東凱,台南市,台南市東區東安路102號,22.9933783,120.2267226
19625,20211201,202110,822,中國信託商業銀行,統一東勝,台南市,台南市東山區東山里235號,23.3282152,120.4026318
19626,20211201,202110,822,中國信託商業銀行,統一東森,台南市,台南市北區林森路三段76號,23.0029455,120.2249747
19627,20211201,202110,822,中國信託商業銀行,統一東發,台南市,台南市東區中華東路3段379號,22.973624,120.221465
19628,20211201,202110,822,中國信託商業銀行,統一東敬,台南市,台南市東區莊敬路90號,22.9947534,120.232957
19629,20211201,202110,822,中國信託商業銀行,統一東楨,台南市,台南市白河區新興路507號,23.3525394,120.4178461
19630,20211201,202110,822,中國信託商業銀行,統一東澓,台南市,台南市東區農街一段167號,23.3005309,120.3084541
19631,20211201,202110,822,中國信託商業銀行,統一東橋,台南市,台南市永康區東橋一路28號,23.0170561,120.2353008
19632,20211201,202110,822,中國信託商業銀行,統一東龍,台南市,台南市東區東門路一段362號,22.9865827,120.2185615
19633,20211201,202110,822,中國信託商業銀行,統一果毅,台南市,台南市柳營區果毅區果毅後14之1號,23.2573826,120.3671269
19634,20211201,202110,822,中國信託商業銀行,統一林頂,台南市,台南市仁德區中山路155號,22.969907100000004,120.26418259999998
19635,20211201,202110,822,中國信託商業銀行,統一林鳳營,台南市,台南市六甲區中社里林鳳營111-8號,23.241755,120.320776
19636,20211201,202110,822,中國信託商業銀行,統一松美,台南市,台南市善化區小新營298號,23.1272309,120.3191503
19637,20211201,202110,822,中國信託商業銀行,統一欣大林,台南市,台南市南區大同路二段136巷3號,22.9789248,120.2126087
19638,20211201,202110,822,中國信託商業銀行,統一欣奇,台南市,台南市新營區新東里東興路236號,23.316479,120.3231589
19639,20211201,202110,822,中國信託商業銀行,統一武聖,台南市,台南市中西區武聖路49號,23.0052889,120.1922493
19640,20211201,202110,822,中國信託商業銀行,統一武德,台南市,台南市中西區青年路134號,22.9918257,120.2091687
19641,20211201,202110,822,中國信託商業銀行,統一武藏野,台南市,台南市麻豆區麻口里麻豆口1之23號,23.180167,120.220071
19642,20211201,202110,822,中國信託商業銀行,統一知母義,台南市,台南市新化區知母義15號,23.021555,120.313357
19643,20211201,202110,822,中國信託商業銀行,統一社頂,台南市,台南市新市區大社里16鄰大社710號,23.093031,120.316525
19644,20211201,202110,822,中國信託商業銀行,統一虎尾寮,台南市,台南市仁德區仁德村文德路157號,22.9756307,120.2480164
19645,20211201,202110,822,中國信託商業銀行,統一虎尾寮,台南市,台南市仁德區文德路157號,22.9756729,120.2480356
19646,20211201,202110,822,中國信託商業銀行,統一金昇,台南市,台南市南區金華路二段341號,22.9856112,120.1917963
19647,20211201,202110,822,中國信託商業銀行,統一金都,台南市,台南市南區金華路一段235號,22.9671739,120.1899252
19648,20211201,202110,822,中國信託商業銀行,統一長安營,台南市,台南市仁德區保仁路195號,22.9595445,120.22020220000002
19649,20211201,202110,822,中國信託商業銀行,統一長和,台南市,台南市安南區長和一街39號,23.063107100000003,120.2143566
19650,20211201,202110,822,中國信託商業銀行,統一長益,台南市,台南市仁德區太子路233號,22.9911643,120.2615693
19651,20211201,202110,822,中國信託商業銀行,統一長源,台南市,台南市北區長榮路四段181號,23.0064429,120.2214888
19652,20211201,202110,822,中國信託商業銀行,統一長溪,台南市,台南市安南區長溪路一段307號,23.0386254,120.2071194
19653,20211201,202110,822,中國信託商業銀行,統一長寧,台南市,台南市東區長榮路三段12號,22.992462300000003,120.2216817
19654,20211201,202110,822,中國信託商業銀行,統一長榮,台南市,台南市東區長榮路3段139號,22.9959501,120.221618
19655,20211201,202110,822,中國信託商業銀行,統一長榮大,台南市,台南市歸仁區長榮路一段396號,22.9099405,120.27405
19656,20211201,202110,822,中國信託商業銀行,統一青青,台南市,台南市北區和緯路五段278號,23.0052633,120.1801671
19657,20211201,202110,822,中國信託商業銀行,統一信雄,台南市,台南市永康區南台街1號,23.022232100000004,120.222122
19658,20211201,202110,822,中國信託商業銀行,統一保正,台南市,台南市仁德區中正路一段529號,22.9378199,120.2478028
19659,20211201,202110,822,中國信託商業銀行,統一保東,台南市,台南市關廟區關新路二段7號,22.9963412,120.3081233
19660,20211201,202110,822,中國信託商業銀行,統一保華,台南市,台南市仁德區成功村保華路229號,22.9592779,120.2268556
19661,20211201,202110,822,中國信託商業銀行,統一南化,台南市,台南市南化區南化里128號,23.0433808,120.4764698
19662,20211201,202110,822,中國信託商業銀行,統一南台,台南市,台南市永康區南台街1號,23.022232100000004,120.222122
19663,20211201,202110,822,中國信託商業銀行,統一南門城,台南市,台南市中西區南門路229號,22.983763600000003,120.2044271
19664,20211201,202110,822,中國信託商業銀行,統一南科大,台南市,台南市永康區中正路529號,23.0394245,120.2390574
19665,20211201,202110,822,中國信託商業銀行,統一南英,台南市,台南市中西區中西區永福路一段30號,22.9860757,120.2002403
19666,20211201,202110,822,中國信託商業銀行,統一南站,台南市,台南市仁德區中洲里中洲1之15號,22.906313600000004,120.25039309999998
19667,20211201,202110,822,中國信託商業銀行,統一南都,台南市,台南市南區金華路一段27號,22.9616727,120.1890915
19668,20211201,202110,822,中國信託商業銀行,統一南德,台南市,台南市南區中華南路二段101之1號,22.961626100000004,120.193014
19669,20211201,202110,822,中國信託商業銀行,統一南龍,台南市,台南市佳里區建南里22鄰安南路256號,23.151908,120.1744092
19670,20211201,202110,822,中國信託商業銀行,統一南應大,台南市,台南市永康區中正七街27號,23.0400339,120.2400037
19671,20211201,202110,822,中國信託商業銀行,統一南醫,台南市,台南市中西區民族路二段76之13號,22.9947876,120.2089152
19672,20211201,202110,822,中國信託商業銀行,統一南瀛,台南市,台南市永康區鄉鹽行里中正路299號,23.0338576,120.2451122
19673,20211201,202110,822,中國信託商業銀行,統一南藝,台南市,台南市官田區大崎里66號,23.1860115,120.3743165
19674,20211201,202110,822,中國信託商業銀行,統一南鯤鯓,台南市,台南市北門區鯤江里841之1號,23.2844372,120.1371175
19675,20211201,202110,822,中國信託商業銀行,統一城中,台南市,台南市安南區安中路6段601號,23.0624217,120.1296998
19676,20211201,202110,822,中國信託商業銀行,統一威保,台南市,台南市關廟區南雄路1段829號,22.9522139,120.3304899
19677,20211201,202110,822,中國信託商業銀行,統一帝標,台南市,台南市東區龍山街111號,22.9839413,120.2232838
19678,20211201,202110,822,中國信託商業銀行,統一建平,台南市,台南市安平區建平7街689號,22.9899543,120.1689215
19679,20211201,202110,822,中國信託商業銀行,統一建華,台南市,台南市南區中華西路1段438號,22.9853565,120.1866959
19680,20211201,202110,822,中國信託商業銀行,統一後壁,台南市,台南市後壁區後璧村後壁71號,23.3659935,120.3619381
19681,20211201,202110,822,中國信託商業銀行,統一後營,台南市,台南市西港區營西村1號,23.1403504,120.2157488
19682,20211201,202110,822,中國信託商業銀行,統一星辰,台南市,台南市新化區全興里竹仔腳177之2號,23.0273791,120.293275
19683,20211201,202110,822,中國信託商業銀行,統一柳營,台南市,台南市柳營區柳營路二段3號,23.2769853,120.3124442
19684,20211201,202110,822,中國信託商業銀行,統一省新,台南市,台南市新市區中山路180號,23.0717521,120.2968821
19685,20211201,202110,822,中國信託商業銀行,統一科工,台南市,台南市安南區鹽田路2號,23.0352222,120.1484185
19686,20211201,202110,822,中國信託商業銀行,統一紅瓦厝,台南市,台南市歸仁區大成路211號,22.960818600000003,120.2960868
19687,20211201,202110,822,中國信託商業銀行,統一茄拔,台南市,台南市善化區嘉北里13鄰352號,23.1373445,120.3225713
19688,20211201,202110,822,中國信託商業銀行,統一飛鳥,台南市,台南市善化區建國路386號,23.1343499,120.2938478
19689,20211201,202110,822,中國信託商業銀行,統一香洋,台南市,台南市關廟區中山路一段203號,22.9587888,120.3317452
19690,20211201,202110,822,中國信託商業銀行,統一昜昇,台南市,台南市安平區安北路12之1號,22.999477,120.1679513
19691,20211201,202110,822,中國信託商業銀行,統一修齊,台南市,台南市北區成功路54號,22.99814880000001,120.2073892
19692,20211201,202110,822,中國信託商業銀行,統一埔園,台南市,台南市永康區中山路90號,23.0285,120.256718
19693,20211201,202110,822,中國信託商業銀行,統一夏林,台南市,台南市南區夏林路134之2號,22.9818585,120.1948821
19694,20211201,202110,822,中國信託商業銀行,統一夏興,台南市,台南市南區夏林路258號,22.9783462,120.19487859999998
19695,20211201,202110,822,中國信託商業銀行,統一家園,台南市,台南市仁德區長興路77之1號,22.9938243,120.2600849
19696,20211201,202110,822,中國信託商業銀行,統一席悅,台南市,台南市東區東興路41號,22.9910813,120.2285824
19697,20211201,202110,822,中國信託商業銀行,統一庭園,台南市,台南市永康區龍國街77號,23.0327759,120.2599634
19698,20211201,202110,822,中國信託商業銀行,統一時尚,台南市,台南市永康區仁愛街21號,23.0430238,120.2384134
19699,20211201,202110,822,中國信託商業銀行,統一桂田,台南市,台南市永康區新行街251號,23.0440688,120.2419682
19700,20211201,202110,822,中國信託商業銀行,統一海裕,台南市,台南市北區海安路三段219巷5號,23.006378,120.199763
19701,20211201,202110,822,中國信託商業銀行,統一海寮,台南市,台南市安定區海寮街8號,23.096254,120.2106757
19702,20211201,202110,822,中國信託商業銀行,統一烏山頭,台南市,台南市官田區湖山里98之4號,23.21225230000001,120.35092759999998
19703,20211201,202110,822,中國信託商業銀行,統一真新,台南市,台南市麻豆區油車里油車24之1號,23.1906688,120.2443232
19704,20211201,202110,822,中國信託商業銀行,統一真潭,台南市,台南市歸仁區中正南路三段22號,22.9157134,120.2720116
19705,20211201,202110,822,中國信託商業銀行,統一素心,台南市,台南市仁德區中山路258號,22.9708012,120.2602526
19706,20211201,202110,822,中國信託商業銀行,統一財神,台南市,台南市東區中華東路二段171號,22.9850453,120.233045
19707,20211201,202110,822,中國信託商業銀行,統一郡王,台南市,台南市中西區府前路一段144號,22.9890955,120.2074329
19708,20211201,202110,822,中國信託商業銀行,統一郡豐,台南市,台南市安平區郡平路307號,22.98948900000001,120.1640629
19709,20211201,202110,822,中國信託商業銀行,統一高大,台南市,台南市新市區銘傳街87號,23.0741075,120.2899371
19710,20211201,202110,822,中國信託商業銀行,統一高吉,台南市,台南市新市區中正路193號,23.0764883,120.2915395
19711,20211201,202110,822,中國信託商業銀行,統一高長,台南市,台南市新市區新和村仁愛街171號,23.0745925,120.2931458
19712,20211201,202110,822,中國信託商業銀行,統一高梓,台南市,台南市仁德區中正路二段387號,22.9531753,120.2517367
19713,20211201,202110,822,中國信託商業銀行,統一唯勝,台南市,台南市中西區民權路三段150號,22.9973939,120.1962321
19714,20211201,202110,822,中國信託商業銀行,統一國平,台南市,台南市安平區平通里國平路381號,22.9936758,120.1712579
19715,20211201,202110,822,中國信託商業銀行,統一國民,台南市,台南市南區國民路150號,22.9675792,120.2121936
19716,20211201,202110,822,中國信託商業銀行,統一國宅,台南市,台南市南區新興路441號,22.9749927,120.189649
19717,20211201,202110,822,中國信託商業銀行,統一國銨,台南市,台南市安南區國安街113號,23.0221826,120.1888399
19718,20211201,202110,822,中國信託商業銀行,統一將軍,台南市,台南市將軍區長榮里2鄰長榮29之2號,23.1970417,120.158359
19719,20211201,202110,822,中國信託商業銀行,統一將富,台南市,台南市將軍區將富里49之8號,23.221919,120.136289
19720,20211201,202110,822,中國信託商業銀行,統一崇明,台南市,台南市東區林森路一段184號,22.9820321,120.2162854
19721,20211201,202110,822,中國信託商業銀行,統一崇原,台南市,台南市東山區東原里前大埔162號,23.2652399,120.4446072
19722,20211201,202110,822,中國信託商業銀行,統一崇祐,台南市,台南市東區崇明路561號,22.9709634,120.22583059999998
19723,20211201,202110,822,中國信託商業銀行,統一崇華,台南市,台南市東區崇善路259號,22.978658,120.2259748
19724,20211201,202110,822,中國信託商業銀行,統一崇道,台南市,台南市東區崇善路571號,22.97261180000001,120.2299061
19725,20211201,202110,822,中國信託商業銀行,統一崇學,台南市,台南市東區崇善路168號,22.98051700000001,120.2232979
19726,20211201,202110,822,中國信託商業銀行,統一崑教,台南市,台南市永康區崑山里大灣路949號,22.9962049,120.2538271
19727,20211201,202110,822,中國信託商業銀行,統一常勝,台南市,台南市北區長榮里長勝路1號,23.009246,120.2203638
19728,20211201,202110,822,中國信託商業銀行,統一常興,台南市,台南市仁德區中正路三段701號,22.991594,120.2555846
19729,20211201,202110,822,中國信託商業銀行,統一康平,台南市,台南市安平區健康三街81號,22.9872353,120.1682197
19730,20211201,202110,822,中國信託商業銀行,統一康永,台南市,台南市永康區永康里永平街120號,23.0218883,120.2632999
19731,20211201,202110,822,中國信託商業銀行,統一康西,台南市,台南市永康區永大路二段440號,23.0071271,120.2620688
19732,20211201,202110,822,中國信託商業銀行,統一康健,台南市,台南市北區北門路三段49號,23.0144356,120.2172097
19733,20211201,202110,822,中國信託商業銀行,統一康榮,台南市,台南市北區實踐里北門路3段2號,23.0129949,120.2171141
19734,20211201,202110,822,中國信託商業銀行,統一康樂,台南市,台南市中西區康樂街223號,22.9947962,120.1946805
19735,20211201,202110,822,中國信託商業銀行,統一康橋,台南市,台南市永康區中山南路45號,23.0120927,120.227086
19736,20211201,202110,822,中國信託商業銀行,統一康興,台南市,台南市永康區中華路196號,23.0046559,120.2355367
19737,20211201,202110,822,中國信託商業銀行,統一梅花,台南市,台南市楠西區中正路176號,23.1757217,120.485783
19738,20211201,202110,822,中國信託商業銀行,統一清美,台南市,台南市新化區中山路624號,23.0367929,120.2995195
19739,20211201,202110,822,中國信託商業銀行,統一清新,台南市,台南市新化區武安里中正路321號,23.0335982,120.3083262
19740,20211201,202110,822,中國信託商業銀行,統一淵中,台南市,台南市安南區安中路3段437號,23.0500807,120.173614
19741,20211201,202110,822,中國信託商業銀行,統一淵安,台南市,台南市安南區海佃路3段163號,23.0503336,120.1810328
19742,20211201,202110,822,中國信託商業銀行,統一祥安,台南市,台南市安南區大安街60號,23.0312787,120.1920986
19743,20211201,202110,822,中國信託商業銀行,統一祥發,台南市,台南市東區裕豐街187號,22.988395,120.2271849
19744,20211201,202110,822,中國信託商業銀行,統一荷韻,台南市,台南市白河區糞箕湖122之35號,23.345273,120.425419
19745,20211201,202110,822,中國信託商業銀行,統一荻亞,台南市,台南市中西區中山路153號,22.996098,120.210078
19746,20211201,202110,822,中國信託商業銀行,統一逢安,台南市,台南市安南區海中街73號,23.0398059,120.184232
19747,20211201,202110,822,中國信託商業銀行,統一頂美,台南市,台南市中西區西和路1之3號,22.9991441,120.186982
19748,20211201,202110,822,中國信託商業銀行,統一麻中,台南市,台南市麻豆區南勢36之205號,23.1850359,120.256092
19749,20211201,202110,822,中國信託商業銀行,統一麻佳,台南市,台南市麻豆區苓子林17之13號,23.1801194,120.2318626
19750,20211201,202110,822,中國信託商業銀行,統一麻善,台南市,台南市麻豆區民權路10-1號,23.18296,120.251322
19751,20211201,202110,822,中國信託商業銀行,統一麻新,台南市,台南市麻豆區中正路289號,23.1893249,120.252457
19752,20211201,202110,822,中國信託商業銀行,統一麻學,台南市,台南市麻豆區大山里8鄰大山腳1之80號,23.1905513,120.2203903
19753,20211201,202110,822,中國信託商業銀行,統一凱旋,台南市,台南市東區怡東路111號,22.9934247,120.2283226
19754,20211201,202110,822,中國信託商業銀行,統一創意,台南市,台南市永康區中正二街268號,23.0298486,120.2344013
19755,20211201,202110,822,中國信託商業銀行,統一勝堉,台南市,台南市東區育樂街1號,22.9953419,120.2179136
19756,20211201,202110,822,中國信託商業銀行,統一喜樹,台南市,台南市中西區明興路732號,22.9407488,120.1814324
19757,20211201,202110,822,中國信託商業銀行,統一喬興,台南市,台南市西港區慶安里新興街8之77號,23.118234,120.202573
19758,20211201,202110,822,中國信託商業銀行,統一富里,台南市,台南市安南區府安路5段156號,23.0228211,120.19818329999998
19759,20211201,202110,822,中國信託商業銀行,統一富裕,台南市,台南市東區裕農路657號,22.9887511,120.2363568
19760,20211201,202110,822,中國信託商業銀行,統一尊南,台南市,台南市南區尊南街268號,22.9806797,120.1892203
19761,20211201,202110,822,中國信託商業銀行,統一復康,台南市,台南市永康區忠孝路429巷15弄6號,23.018249,120.2434152
19762,20211201,202110,822,中國信託商業銀行,統一期建,台南市,台南市安平區建平路277號,22.9884489,120.1821376
19763,20211201,202110,822,中國信託商業銀行,統一朝日,台南市,台南市善化區龍目井路433號,23.1092778,120.3052812
19764,20211201,202110,822,中國信託商業銀行,統一森田,台南市,台南市東區東門路1段201號,22.9875565,120.2163506
19765,20211201,202110,822,中國信託商業銀行,統一港達,台南市,台南市安定區港口里245之10號,23.0919485,120.235577
19766,20211201,202110,822,中國信託商業銀行,統一港龍,台南市,台南市安定區港南里163號,23.0873292,120.2354061
19767,20211201,202110,822,中國信託商業銀行,統一湖美,台南市,台南市北區中華北路一段143號,23.00980400000001,120.1851849
19768,20211201,202110,822,中國信託商業銀行,統一湖華,台南市,台南市中西區西湖街3號,23.0032948,120.1865783
19769,20211201,202110,822,中國信託商業銀行,統一善文,台南市,台南市善化區中山路518號,23.1327529,120.288324
19770,20211201,202110,822,中國信託商業銀行,統一善安,台南市,台南市安定區蘇林里7號,23.1265689,120.25526770000002
19771,20211201,202110,822,中國信託商業銀行,統一善成,台南市,台南市善化區中正路386號,23.1293814,120.2941237
19772,20211201,202110,822,中國信託商業銀行,統一善良,台南市,台南市善化區中正路385號,23.1277734,120.2939235
19773,20211201,202110,822,中國信託商業銀行,統一善和,台南市,台南市善化區坐駕里大成路319號,23.12961910000001,120.2981915
19774,20211201,202110,822,中國信託商業銀行,統一善營,台南市,台南市善化區小新里成功路173之1號,23.128326,120.3136159
19775,20211201,202110,822,中國信託商業銀行,統一菁寮,台南市,台南市後壁區墨林里346號,23.3765945,120.3392266
19776,20211201,202110,822,中國信託商業銀行,統一華平,台南市,台南市安平區健康路三段242號,22.9838567,120.1738054
19777,20211201,202110,822,中國信託商業銀行,統一華立,台南市,台南市仁德區中清路208號,22.9742296,120.2562586
19778,20211201,202110,822,中國信託商業銀行,統一華東,台南市,台南市永康區中華路472號,23.011043,120.232548
19779,20211201,202110,822,中國信託商業銀行,統一華勇,台南市,台南市永康區華興街122號,23.0009044,120.2370063
19780,20211201,202110,822,中國信託商業銀行,統一華康,台南市,台南市永康區成功里中華路10巷2號,22.9997744,120.2350798
19781,20211201,202110,822,中國信託商業銀行,統一華園,台南市,台南市北區北門里公園南路71號,23.0004287,120.2109278
19782,20211201,202110,822,中國信託商業銀行,統一華億,台南市,台南市仁德區文華路三段432號,22.970727,120.2434025
19783,20211201,202110,822,中國信託商業銀行,統一華醫,台南市,台南市仁德區民安路一段115號,22.9591741,120.2405659
19784,20211201,202110,822,中國信託商業銀行,統一詠文,台南市,台南市永康區永二街202號,23.0159046,120.25208390000002
19785,20211201,202110,822,中國信託商業銀行,統一詠信,台南市,台南市永康區復華七街68號,23.0143151,120.24657759999998
19786,20211201,202110,822,中國信託商業銀行,統一超順,台南市,台南市學甲區中正路143號,23.230587,120.179483
19787,20211201,202110,822,中國信託商業銀行,統一開山,台南市,台南市中西區開山路245號,22.9861682,120.2100002
19788,20211201,202110,822,中國信託商業銀行,統一陽光城,台南市,台南市善化區陽光大道198號,23.1118462,120.30740520000002
19789,20211201,202110,822,中國信託商業銀行,統一隆田,台南市,台南市官田區隆田村文化街130號,23.195897,120.31811
19790,20211201,202110,822,中國信託商業銀行,統一集福,台南市,台南市中西區金華路四段194號,23.0004961,120.1958124
19791,20211201,202110,822,中國信託商業銀行,統一塭內,台南市,台南市佳里區塭子內12之1號,23.125707,120.164503
19792,20211201,202110,822,中國信託商業銀行,統一感恩,台南市,台南市永康區自強路825之1號,23.0378492,120.2644248
19793,20211201,202110,822,中國信託商業銀行,統一新下營,台南市,台南市下營區中山路42號,23.234991600000004,120.2621527
19794,20211201,202110,822,中國信託商業銀行,統一新大內,台南市,台南市大內區石城里石子瀨122之153號,23.1192613,120.3562107
19795,20211201,202110,822,中國信託商業銀行,統一新大港,台南市,台南市北區大和里23鄰大港街140號,23.0135307,120.1899541
19796,20211201,202110,822,中國信託商業銀行,統一新工,台南市,台南市柳營區中山西路一段2號,23.2793817,120.3250076
19797,20211201,202110,822,中國信託商業銀行,統一新化,台南市,台南市新化區中正路555號,23.0382156,120.3071426
19798,20211201,202110,822,中國信託商業銀行,統一新天地,台南市,台南市柳營區太康里22鄰201之10號,23.290371,120.32975
19799,20211201,202110,822,中國信託商業銀行,統一新北,台南市,台南市新營區民治路228號,23.3080827,120.3044248
19800,20211201,202110,822,中國信託商業銀行,統一新北中,台南市,台南市佳里區延平路195號,23.1587766,120.1785031
19801,20211201,202110,822,中國信託商業銀行,統一新市,台南市,台南市新市區仁愛街296號,23.0769325,120.2938121
19802,20211201,202110,822,中國信託商業銀行,統一新市廠,台南市,台南市新市區大營村7號,23.0993323,120.317346
19803,20211201,202110,822,中國信託商業銀行,統一新正賢,台南市,台南市仁德區中正路一段209號,22.9223024,120.2363035
19804,20211201,202110,822,中國信託商業銀行,統一新永健,台南市,台南市中西區健康路一段346號,22.9815114,120.2000033
19805,20211201,202110,822,中國信託商業銀行,統一新永華,台南市,台南市中西區永華路248號,22.9885437,120.1906565
19806,20211201,202110,822,中國信託商業銀行,統一新玉馥,台南市,台南市玉井區中華路255之1號,23.1209789,120.4655105
19807,20211201,202110,822,中國信託商業銀行,統一新吉,台南市,台南市安定區新吉里新吉126之13號,23.0844822,120.2103408
19808,20211201,202110,822,中國信託商業銀行,統一新同安,台南市,台南市安南區理想里海佃路二段432號,23.0336363,120.1898607
19809,20211201,202110,822,中國信託商業銀行,統一新安發,台南市,台南市安定區安加里安定407號,23.1135653,120.23829109999998
19810,20211201,202110,822,中國信託商業銀行,統一新安順,台南市,台南市安南區安和路三段57號,23.0448241,120.217072
19811,20211201,202110,822,中國信託商業銀行,統一新佳忠,台南市,台南市佳里區忠孝路212號,23.169487,120.1706849
19812,20211201,202110,822,中國信託商業銀行,統一新佳興,台南市,台南市佳里區文化路196號,23.163283,120.1773269
19813,20211201,202110,822,中國信託商業銀行,統一新奇美,台南市,台南市永康區中正南路52巷75號,23.021217,120.221443
19814,20211201,202110,822,中國信託商業銀行,統一新府緯,台南市,台南市南區西門路一段553號,22.98381130000001,120.1974455
19815,20211201,202110,822,中國信託商業銀行,統一新東,台南市,台南市東區林森路2段84號,22.986848,120.223251
19816,20211201,202110,822,中國信託商業銀行,統一新東育,台南市,台南市東區大學路西段53號,22.9963236,120.2169355
19817,20211201,202110,822,中國信託商業銀行,統一新東灣,台南市,台南市永康區民族路188號,23.005163600000003,120.2697895
19818,20211201,202110,822,中國信託商業銀行,統一新南科,台南市,台南市新市區南科三路17號,23.098482,120.283052
19819,20211201,202110,822,中國信託商業銀行,統一新科,台南市,台南市新市區新市里中興街162號,23.0783247,120.2915277
19820,20211201,202110,822,中國信託商業銀行,統一新家專,台南市,台南市永康區中正路545號,23.0396415,120.2387527
19821,20211201,202110,822,中國信託商業銀行,統一新海成,台南市,台南市北區海安路三段2號,23.000627,120.199028
19822,20211201,202110,822,中國信託商業銀行,統一新海佃,台南市,台南市安南區海佃路一段239號,23.025605,120.190912
19823,20211201,202110,822,中國信託商業銀行,統一新郡安,台南市,台南市安南區安和路一段105號,23.0281938,120.2143363
19824,20211201,202110,822,中國信託商業銀行,統一新高,台南市,台南市新營區復興路805號,23.308133,120.28728999999998
19825,20211201,202110,822,中國信託商業銀行,統一新國,台南市,台南市新營區民治東路1號,23.3109727,120.3226228
19826,20211201,202110,822,中國信託商業銀行,統一新康華,台南市,台南市永康區大橋二街38號,23.0187671,120.227404
19827,20211201,202110,822,中國信託商業銀行,統一新麻豆,台南市,台南市麻豆區中山路11號,23.183512300000004,120.2477422
19828,20211201,202110,822,中國信託商業銀行,統一新凱,台南市,台南市新市區社內里12之5號,23.0770841,120.2848554
19829,20211201,202110,822,中國信託商業銀行,統一新曾文,台南市,台南市麻豆區東角里興中路177號,23.1838075,120.2541612
19830,20211201,202110,822,中國信託商業銀行,統一新朝琴,台南市,台南市鹽水區岸內里15鄰朝琴路143號,23.324645,120.273665
19831,20211201,202110,822,中國信託商業銀行,統一新進,台南市,台南市新營區中正路33之15號,23.312211,120.316575
19832,20211201,202110,822,中國信託商業銀行,統一新圓,台南市,台南市新營區忠政里中正路121號,23.318109,120.31619
19833,20211201,202110,822,中國信託商業銀行,統一新新復,台南市,台南市新營區新進路二段466號,23.3026465,120.3028569
19834,20211201,202110,822,中國信託商業銀行,統一新新善,台南市,台南市新市區復興路59號,23.0813495,120.2954036
19835,20211201,202110,822,中國信託商業銀行,統一新新樓,台南市,台南市東區東門里前鋒路16號,22.9900343,120.2128125
19836,20211201,202110,822,中國信託商業銀行,統一新裕新,台南市,台南市新營區新進路二段90號,23.300665,120.310939
19837,20211201,202110,822,中國信託商業銀行,統一新運河,台南市,台南市中西區府前路二段239號,22.9918025,120.190676
19838,20211201,202110,822,中國信託商業銀行,統一新銀,台南市,台南市新營區中山路140號,23.305229,120.316996
19839,20211201,202110,822,中國信託商業銀行,統一新墘,台南市,台南市新市區港墘村民族路118號,23.0823211,120.2995423
19840,20211201,202110,822,中國信託商業銀行,統一新蓮鄉,台南市,台南市白河區中正路215號,23.348941,120.409443
19841,20211201,202110,822,中國信託商業銀行,統一新黎明,台南市,台南市麻豆區興國路40之3號,23.1807199,120.24761
19842,20211201,202110,822,中國信託商業銀行,統一新憲,台南市,台南市新營區中正路530號,23.3294259,120.3165052
19843,20211201,202110,822,中國信託商業銀行,統一新樹人,台南市,台南市善化區中山路143之2號,23.1327056,120.3012696
