Unnamed: 0,匯入時間,統計時間,縣市,站點UID,業管機關代碼,站點名稱,lat,lng
95247,20211201,202110,台南市,TNN7957,8,斑芝花坑,23.28269,120.43642
95248,20211201,202110,台南市,TNN7958,8,斑花橋,23.28274,120.43938
95249,20211201,202110,台南市,TNN7959,8,柿子寮,23.27815,120.43875
95250,20211201,202110,台南市,TNN7960,8,三塊厝,23.27136,120.43779
95251,20211201,202110,台南市,TNN7961,8,西東原,23.26535,120.44383
95252,20211201,202110,台南市,TNN7962,8,東原,23.26571,120.44592
95253,20211201,202110,台南市,TNN7963,8,瓦厝,23.26974,120.44862
95254,20211201,202110,台南市,TNN7964,8,東原國中,23.27263,120.45232
95255,20211201,202110,台南市,TNN7965,8,竹圍埔,23.27501,120.45661
95256,20211201,202110,台南市,TNN7966,8,崎腳,23.27699,120.46052
95257,20211201,202110,台南市,TNN7967,8,店子前,23.27819,120.46505
95258,20211201,202110,台南市,TNN7968,8,青山,23.27935,120.46774
95259,20211201,202110,台南市,TNN7969,8,青山,23.27943,120.46776
95260,20211201,202110,台南市,TNN7970,8,店子前,23.27822,120.46526
95261,20211201,202110,台南市,TNN7971,8,崎腳,23.27709,120.46053
95262,20211201,202110,台南市,TNN7972,8,竹圍埔,23.27513,120.45655
95263,20211201,202110,台南市,TNN7973,8,東原國中,23.27267,120.45228
95264,20211201,202110,台南市,TNN7974,8,瓦厝,23.26993,120.44876
95265,20211201,202110,台南市,TNN7975,8,東原,23.26571,120.44588
95266,20211201,202110,台南市,TNN7976,8,西東原,23.26544,120.44384
95267,20211201,202110,台南市,TNN7977,8,三塊厝,23.27139,120.43801
95268,20211201,202110,台南市,TNN7978,8,柿子寮,23.27806,120.43877
95269,20211201,202110,台南市,TNN7979,8,斑花橋,23.28286,120.43932
95270,20211201,202110,台南市,TNN7980,8,斑芝花坑,23.28271,120.43611
95271,20211201,202110,台南市,TNN7981,8,番子厝,23.285020000000006,120.43201
95272,20211201,202110,台南市,TNN7982,8,萬應公廟,23.28711,120.43112
95273,20211201,202110,台南市,TNN7983,8,開門橋,23.28842,120.42766
95274,20211201,202110,台南市,TNN7984,8,番子嶺,23.29801,120.42204
95275,20211201,202110,台南市,TNN7985,8,武嶺,23.30119,120.41681
95276,20211201,202110,台南市,TNN7986,8,科里,23.30574,120.41131
95277,20211201,202110,台南市,TNN7987,8,下庄,23.307920000000006,120.41021
95278,20211201,202110,台南市,TNN7988,8,大客,23.31152,120.40995
95279,20211201,202110,台南市,TNN7989,8,凹子腳,23.31314,120.41043
95280,20211201,202110,台南市,TNN7990,8,嘉東,23.31976,120.40559
95281,20211201,202110,台南市,TNN7991,8,東山,23.32212,120.40391
95282,20211201,202110,台南市,TNN7992,8,北東山,23.32526,120.40324
95283,20211201,202110,台南市,TNN7993,8,東山國中,23.31621,120.40232
95284,20211201,202110,台南市,TNN7994,8,北馬,23.30678,120.39906
95285,20211201,202110,台南市,TNN7995,8,東河,23.29742,120.38377
95286,20211201,202110,台南市,TNN7996,8,聖賢國小,23.30658,120.36281
95287,20211201,202110,台南市,TNN7997,8,北勢寮,23.30976,120.36246
95288,20211201,202110,台南市,TNN7998,8,頂窩,23.30869,120.34676
95289,20211201,202110,台南市,TNN7999,8,新營站,23.30752,120.32217
95290,20211201,202110,台南市,TNN8000,8,泰安宮,23.35305,120.36795
95291,20211201,202110,台南市,TNN8001,8,嘉苳里,23.35164,120.36371
95292,20211201,202110,台南市,TNN8002,8,下茄苳,23.35038,120.35628
95293,20211201,202110,台南市,TNN8003,8,後壁高中,23.35647,120.35825
95294,20211201,202110,台南市,TNN8004,8,後壁火車站,23.36601,120.36091
95295,20211201,202110,台南市,TNN8005,8,後壁國小,23.36612,120.36686
95296,20211201,202110,台南市,TNN8006,8,大路墘,23.37138,120.37191
95297,20211201,202110,台南市,TNN8007,8,嘉民里,23.38402,120.37955
95298,20211201,202110,台南市,TNN8008,8,顯濟宮,23.38605,120.38147
95299,20211201,202110,台南市,TNN8009,8,永安國小,23.38289,120.38611000000002
95300,20211201,202110,台南市,TNN8010,8,土溝里,23.37659,120.39257
95301,20211201,202110,台南市,TNN8011,8,白河商工,23.35284,120.41681
95302,20211201,202110,台南市,TNN8012,8,舊地政,23.35571,120.41959
95303,20211201,202110,台南市,TNN8013,8,白河國中,23.36178,120.42428
95304,20211201,202110,台南市,TNN8014,8,白河分局,23.351370000000006,120.41645
95305,20211201,202110,台南市,TNN8015,8,白河站,23.34741,120.41352
95306,20211201,202110,台南市,TNN8016,8,念佛會,23.34596,120.41658
95307,20211201,202110,台南市,TNN8017,8,凹底,23.34592,120.42403
95308,20211201,202110,台南市,TNN8018,8,畚箕湖,23.34476,120.42852
95309,20211201,202110,台南市,TNN8019,8,河東,23.34309,120.43479
95310,20211201,202110,台南市,TNN8020,8,竹林路口,23.34125,120.44058
95311,20211201,202110,台南市,TNN8021,8,大林,23.33805,120.44196
95312,20211201,202110,台南市,TNN8022,8,大林中山堂,23.33704,120.44271
95313,20211201,202110,台南市,TNN8023,8,下厝仔,23.33433,120.43877
95314,20211201,202110,台南市,TNN8024,8,大林里東,23.33199,120.43637
95315,20211201,202110,台南市,TNN8025,8,檨仔坑,23.32395,120.44228
95316,20211201,202110,台南市,TNN8026,8,石廟-萬里長城,23.31954,120.44653
95317,20211201,202110,台南市,TNN8027,8,三重溪,23.31751,120.44768
95318,20211201,202110,台南市,TNN8028,8,籠仔內,23.31551,120.45241
95319,20211201,202110,台南市,TNN8029,8,六溪國小,23.31197,120.45735
95320,20211201,202110,台南市,TNN8030,8,六重溪,23.31053,120.46043
95321,20211201,202110,台南市,TNN8031,8,六重溪,23.31064,120.46073
95322,20211201,202110,台南市,TNN8032,8,六溪國小,23.31211,120.45761
95323,20211201,202110,台南市,TNN8033,8,籠仔內,23.31551,120.45241
95324,20211201,202110,台南市,TNN8034,8,三重溪,23.31746,120.44785
95325,20211201,202110,台南市,TNN8035,8,石廟-萬里長城,23.31955,120.44663
95326,20211201,202110,台南市,TNN8036,8,檨仔坑,23.32396,120.44239
95327,20211201,202110,台南市,TNN8037,8,大林里東,23.33205,120.43643
95328,20211201,202110,台南市,TNN8038,8,下厝仔,23.33425,120.43881
95329,20211201,202110,台南市,TNN8039,8,大林中山堂,23.33701,120.44261000000002
95330,20211201,202110,台南市,TNN8040,8,大林,23.33816,120.44185
95331,20211201,202110,台南市,TNN8041,8,竹林路口,23.34126,120.44069
95332,20211201,202110,台南市,TNN8042,8,河東,23.34326,120.43439
95333,20211201,202110,台南市,TNN8043,8,畚箕湖,23.34473,120.42908
95334,20211201,202110,台南市,TNN8044,8,凹底,23.34612000000001,120.42387
95335,20211201,202110,台南市,TNN8045,8,念佛會,23.34633,120.41636
95336,20211201,202110,台南市,TNN8046,8,白河站,23.34741,120.41352
95337,20211201,202110,台南市,TNN8047,8,白河分局,23.35145,120.41635
95338,20211201,202110,台南市,TNN8048,8,白河國中,23.36184,120.42424
95339,20211201,202110,台南市,TNN8049,8,舊地政,23.35557,120.41969
95340,20211201,202110,台南市,TNN8050,8,白河商工,23.352870000000006,120.41681
95341,20211201,202110,台南市,TNN8051,8,土溝里,23.37675,120.39251000000002
95342,20211201,202110,台南市,TNN8052,8,永安國小,23.38298,120.38612
95343,20211201,202110,台南市,TNN8053,8,顯濟宮,23.38615,120.38151
95344,20211201,202110,台南市,TNN8054,8,嘉民里,23.38408,120.37955
95345,20211201,202110,台南市,TNN8055,8,大路墘,23.37143,120.37192
95346,20211201,202110,台南市,TNN8056,8,後壁國小,23.36618,120.36676
95347,20211201,202110,台南市,TNN8057,8,後壁火車站,23.36601,120.36091
95348,20211201,202110,台南市,TNN8058,8,後壁高中,23.35634,120.35796
95349,20211201,202110,台南市,TNN8059,8,下茄苳,23.35038,120.35628
95350,20211201,202110,台南市,TNN8060,8,嘉苳里,23.35164,120.36371
95351,20211201,202110,台南市,TNN8061,8,泰安宮,23.35305,120.36795
95352,20211201,202110,台南市,TNN8062,8,白河站,23.34741,120.41352
95353,20211201,202110,台南市,TNN8063,8,安養院,23.34304,120.41047
95354,20211201,202110,台南市,TNN8064,8,東山加油站,23.32981,120.40694
95355,20211201,202110,台南市,TNN8065,8,民眾服務社,23.32703,120.40565
95356,20211201,202110,台南市,TNN8066,8,北東山,23.32526,120.40324
95357,20211201,202110,台南市,TNN8067,8,東山,23.32206,120.40383
95358,20211201,202110,台南市,TNN8068,8,嘉東,23.31949,120.40561
95359,20211201,202110,台南市,TNN8069,8,凹子腳,23.31332,120.41016
95360,20211201,202110,台南市,TNN8070,8,大客,23.31152,120.40995
95361,20211201,202110,台南市,TNN8071,8,下庄,23.30762,120.41023
95362,20211201,202110,台南市,TNN8072,8,科里,23.30545,120.41151
95363,20211201,202110,台南市,TNN8073,8,武嶺,23.30121,120.41669
95364,20211201,202110,台南市,TNN8074,8,番子嶺,23.29785,120.42201
95365,20211201,202110,台南市,TNN8075,8,開門橋,23.28839,120.42741
95366,20211201,202110,台南市,TNN8076,8,萬應公廟,23.28711,120.43089
95367,20211201,202110,台南市,TNN8077,8,番子厝,23.28485,120.43208
95368,20211201,202110,台南市,TNN8078,8,斑芝花坑,23.28269,120.43642
95369,20211201,202110,台南市,TNN8079,8,斑花橋,23.28274,120.43938
95370,20211201,202110,台南市,TNN8080,8,柿子寮,23.27815,120.43875
95371,20211201,202110,台南市,TNN8081,8,三塊厝,23.27136,120.43779
95372,20211201,202110,台南市,TNN8082,8,西東原,23.26535,120.44383
95373,20211201,202110,台南市,TNN8083,8,東原,23.26571,120.44592
95374,20211201,202110,台南市,TNN8084,8,瓦厝,23.26974,120.44862
95375,20211201,202110,台南市,TNN8085,8,東原國中,23.27263,120.45232
95376,20211201,202110,台南市,TNN8086,8,竹圍埔,23.27501,120.45661
95377,20211201,202110,台南市,TNN8087,8,崎腳,23.27699,120.46052
95378,20211201,202110,台南市,TNN8088,8,店子前,23.27819,120.46505
95379,20211201,202110,台南市,TNN8089,8,青山,23.27935,120.46774
95380,20211201,202110,台南市,TNN8090,8,青山,23.27943,120.46776
95381,20211201,202110,台南市,TNN8091,8,店子前,23.27822,120.46526
95382,20211201,202110,台南市,TNN8092,8,崎腳,23.27709,120.46053
95383,20211201,202110,台南市,TNN8093,8,竹圍埔,23.27513,120.45655
95384,20211201,202110,台南市,TNN8094,8,東原國中,23.27267,120.45228
95385,20211201,202110,台南市,TNN8095,8,瓦厝,23.26993,120.44876
95386,20211201,202110,台南市,TNN8096,8,東原,23.26571,120.44588
95387,20211201,202110,台南市,TNN8097,8,西東原,23.26544,120.44384
95388,20211201,202110,台南市,TNN8098,8,三塊厝,23.27139,120.43801
95389,20211201,202110,台南市,TNN8099,8,柿子寮,23.27806,120.43877
95390,20211201,202110,台南市,TNN8100,8,斑花橋,23.28286,120.43932
95391,20211201,202110,台南市,TNN8101,8,斑芝花坑,23.28271,120.43611
95392,20211201,202110,台南市,TNN8102,8,番子厝,23.285020000000006,120.43201
95393,20211201,202110,台南市,TNN8103,8,萬應公廟,23.28711,120.43112
95394,20211201,202110,台南市,TNN8104,8,開門橋,23.28842,120.42766
95395,20211201,202110,台南市,TNN8105,8,番子嶺,23.29801,120.42204
95396,20211201,202110,台南市,TNN8106,8,武嶺,23.30119,120.41681
95397,20211201,202110,台南市,TNN8107,8,科里,23.30574,120.41131
95398,20211201,202110,台南市,TNN8108,8,下庄,23.307920000000006,120.41021
95399,20211201,202110,台南市,TNN8109,8,大客,23.31152,120.40995
95400,20211201,202110,台南市,TNN8110,8,凹子腳,23.31314,120.41043
95401,20211201,202110,台南市,TNN8111,8,嘉東,23.31976,120.40559
95402,20211201,202110,台南市,TNN8112,8,東山,23.32212,120.40391
95403,20211201,202110,台南市,TNN8113,8,北東山,23.32525,120.40336
95404,20211201,202110,台南市,TNN8114,8,民眾服務社,23.32691,120.40583
95405,20211201,202110,台南市,TNN8115,8,東山加油站,23.32963,120.40711
95406,20211201,202110,台南市,TNN8116,8,安養院,23.34318,120.41074
95407,20211201,202110,台南市,TNN8117,8,白河站,23.34741,120.41352
95408,20211201,202110,台南市,TNN8118,8,白河站,23.34741,120.41352
95409,20211201,202110,台南市,TNN8119,8,念佛會,23.34596,120.41658
95410,20211201,202110,台南市,TNN8120,8,凹底,23.34592,120.42403
95411,20211201,202110,台南市,TNN8121,8,畚箕湖,23.34476,120.42852
95412,20211201,202110,台南市,TNN8122,8,河東,23.34309,120.43479
95413,20211201,202110,台南市,TNN8123,8,河東國小,23.34404,120.43796
95414,20211201,202110,台南市,TNN8124,8,潭墘,23.34529,120.44073
95415,20211201,202110,台南市,TNN8125,8,虎子墓(虎山里),23.35033,120.45141
95416,20211201,202110,台南市,TNN8126,8,木屐寮,23.352120000000006,120.46315
95417,20211201,202110,台南市,TNN8127,8,白河水庫,23.35222000000001,120.46835
95418,20211201,202110,台南市,TNN8128,8,竹林寺,23.34931,120.47176
95419,20211201,202110,台南市,TNN8129,8,仙草派出所,23.34582,120.47312
95420,20211201,202110,台南市,TNN8130,8,仙草埔,23.34425,120.47535
95421,20211201,202110,台南市,TNN8131,8,白河榮家,23.34367,120.47731
95422,20211201,202110,台南市,TNN8132,8,灰窯,23.34303,120.48141
95423,20211201,202110,台南市,TNN8133,8,羌仔崙,23.34157,120.48612
95424,20211201,202110,台南市,TNN8134,8,粗坑,23.34058,120.50081000000002
95425,20211201,202110,台南市,TNN8135,8,寶泉橋,23.33952,120.50459
95426,20211201,202110,台南市,TNN8136,8,好漢坡,23.33831,120.50512
95427,20211201,202110,台南市,TNN8137,8,關子嶺,23.33882,120.50301
95428,20211201,202110,台南市,TNN8138,8,關子嶺,23.33847,120.50305
95429,20211201,202110,台南市,TNN8139,8,好漢坡,23.33771,120.50531
95430,20211201,202110,台南市,TNN8140,8,寶泉橋,23.33951,120.50476
95431,20211201,202110,台南市,TNN8141,8,粗坑,23.34059,120.50028
95432,20211201,202110,台南市,TNN8142,8,羌仔崙,23.34171,120.48627
95433,20211201,202110,台南市,TNN8143,8,灰窯,23.34312000000001,120.48143
95434,20211201,202110,台南市,TNN8144,8,白河榮家,23.34366,120.47747
95435,20211201,202110,台南市,TNN8145,8,仙草埔,23.34432,120.47541
95436,20211201,202110,台南市,TNN8146,8,仙草派出所,23.34565,120.47338
95437,20211201,202110,台南市,TNN8147,8,竹林寺,23.34931,120.47187
95438,20211201,202110,台南市,TNN8148,8,白河水庫,23.35238,120.46834
95439,20211201,202110,台南市,TNN8149,8,木屐寮,23.35228,120.46309
95440,20211201,202110,台南市,TNN8150,8,虎子墓(虎山里),23.35042,120.45152
95441,20211201,202110,台南市,TNN8151,8,潭墘,23.34537000000001,120.44069
95442,20211201,202110,台南市,TNN8152,8,河東國小,23.34411,120.43793
95443,20211201,202110,台南市,TNN8153,8,河東,23.34326,120.43439
95444,20211201,202110,台南市,TNN8154,8,畚箕湖,23.34473,120.42908
95445,20211201,202110,台南市,TNN8155,8,凹底,23.34612000000001,120.42387
95446,20211201,202110,台南市,TNN8156,8,念佛會,23.34633,120.41636
95447,20211201,202110,台南市,TNN8157,8,白河站,23.34741,120.41352
95448,20211201,202110,台南市,TNN8158,8,白河站,23.34741,120.41352
95449,20211201,202110,台南市,TNN8159,8,念佛會,23.34596,120.41658
95450,20211201,202110,台南市,TNN8160,8,凹底,23.34592,120.42403
95451,20211201,202110,台南市,TNN8161,8,畚箕湖,23.34476,120.42852
95452,20211201,202110,台南市,TNN8162,8,河東,23.34309,120.43479
95453,20211201,202110,台南市,TNN8163,8,河東國小,23.34404,120.43796
95454,20211201,202110,台南市,TNN8164,8,潭墘,23.34529,120.44073
95455,20211201,202110,台南市,TNN8165,8,虎子墓(虎山里),23.35033,120.45141
95456,20211201,202110,台南市,TNN8166,8,木屐寮,23.352120000000006,120.46315
95457,20211201,202110,台南市,TNN8167,8,白河水庫,23.35222000000001,120.46835
95458,20211201,202110,台南市,TNN8168,8,竹林寺,23.34931,120.47176
95459,20211201,202110,台南市,TNN8169,8,仙草派出所,23.34582,120.47312
95460,20211201,202110,台南市,TNN8170,8,仙草埔,23.34425,120.47535
95461,20211201,202110,台南市,TNN8171,8,白河榮家,23.34367,120.47731
95462,20211201,202110,台南市,TNN8172,8,灰窯,23.34303,120.48141
95463,20211201,202110,台南市,TNN8173,8,羌仔崙,23.34157,120.48612
95464,20211201,202110,台南市,TNN8174,8,粗坑,23.34058,120.50081000000002
95465,20211201,202110,台南市,TNN8175,8,寶泉橋,23.33952,120.50459
95466,20211201,202110,台南市,TNN8176,8,好漢坡,23.33831,120.50512
95467,20211201,202110,台南市,TNN8177,8,關子嶺,23.33882,120.50301
95468,20211201,202110,台南市,TNN8178,8,關子嶺教會,23.33436,120.50305
95469,20211201,202110,台南市,TNN8179,8,頂關子嶺,23.33371,120.50341
95470,20211201,202110,台南市,TNN8180,8,南寮路口,23.32828,120.49783
95471,20211201,202110,台南市,TNN8181,8,坪頂,23.32434,120.49996000000002
95472,20211201,202110,台南市,TNN8182,8,後坑,23.31818,120.49398
95473,20211201,202110,台南市,TNN8183,8,石埤,23.31548,120.49407
95474,20211201,202110,台南市,TNN8184,8,南寮,23.314020000000006,120.49261
95475,20211201,202110,台南市,TNN8185,8,南寮,23.31366,120.49245
95476,20211201,202110,台南市,TNN8186,8,石埤,23.31539,120.49411
95477,20211201,202110,台南市,TNN8187,8,後坑,23.31795,120.49403
95478,20211201,202110,台南市,TNN8188,8,坪頂,23.32442,120.50001
95479,20211201,202110,台南市,TNN8189,8,南寮路口,23.32822,120.49793
95480,20211201,202110,台南市,TNN8190,8,頂關子嶺,23.33386,120.50337
95481,20211201,202110,台南市,TNN8191,8,關子嶺教會,23.33476,120.50323
95482,20211201,202110,台南市,TNN8192,8,關子嶺,23.33847,120.50305
95483,20211201,202110,台南市,TNN8193,8,好漢坡,23.33771,120.50531
95484,20211201,202110,台南市,TNN8194,8,寶泉橋,23.33951,120.50476
95485,20211201,202110,台南市,TNN8195,8,粗坑,23.34059,120.50028
95486,20211201,202110,台南市,TNN8196,8,羌仔崙,23.34171,120.48627
95487,20211201,202110,台南市,TNN8197,8,灰窯,23.34312000000001,120.48143
95488,20211201,202110,台南市,TNN8198,8,白河榮家,23.34366,120.47747
95489,20211201,202110,台南市,TNN8199,8,仙草埔,23.34432,120.47541
95490,20211201,202110,台南市,TNN8200,8,仙草派出所,23.34565,120.47338
95491,20211201,202110,台南市,TNN8201,8,竹林寺,23.34931,120.47187
95492,20211201,202110,台南市,TNN8202,8,白河水庫,23.35238,120.46834
95493,20211201,202110,台南市,TNN8203,8,木屐寮,23.35228,120.46309
95494,20211201,202110,台南市,TNN8204,8,虎子墓(虎山里),23.35042,120.45152
95495,20211201,202110,台南市,TNN8205,8,潭墘,23.34537000000001,120.44069
95496,20211201,202110,台南市,TNN8206,8,河東國小,23.34411,120.43793
95497,20211201,202110,台南市,TNN8207,8,河東,23.34326,120.43439
95498,20211201,202110,台南市,TNN8208,8,畚箕湖,23.34473,120.42908
95499,20211201,202110,台南市,TNN8209,8,凹底,23.34612000000001,120.42387
95500,20211201,202110,台南市,TNN8210,8,念佛會,23.34633,120.41636
95501,20211201,202110,台南市,TNN8211,8,白河站,23.34741,120.41352
95502,20211201,202110,台南市,TNN8212,8,白河站,23.34741,120.41352
95503,20211201,202110,台南市,TNN8213,8,白河分局,23.35145,120.41635
95504,20211201,202110,台南市,TNN8214,8,舊地政,23.35557,120.41969
95505,20211201,202110,台南市,TNN8215,8,白河國中,23.36178,120.42428
95506,20211201,202110,台南市,TNN8216,8,三間厝,23.36468,120.42851
95507,20211201,202110,台南市,TNN8217,8,溪洲路口,23.36593,120.43419
95508,20211201,202110,台南市,TNN8218,8,埤子頭,23.36808,120.43821
95509,20211201,202110,台南市,TNN8219,8,竹門國小,23.37653,120.44508
95510,20211201,202110,台南市,TNN8220,8,竹子門(一),23.37695,120.44691
95511,20211201,202110,台南市,TNN8221,8,竹子門(二),23.37784,120.44772
95512,20211201,202110,台南市,TNN8222,8,松子腳,23.37855,120.44837
95513,20211201,202110,台南市,TNN8223,8,外崎內,23.37949,120.45385
95514,20211201,202110,台南市,TNN8224,8,內崎內,23.38436,120.46358
95515,20211201,202110,台南市,TNN8225,8,崎內國小,23.38401,120.46801
95516,20211201,202110,台南市,TNN8226,8,鹿寮水庫,23.38355,120.47112
95517,20211201,202110,台南市,TNN8227,8,青果行,23.38273,120.47416
95518,20211201,202110,台南市,TNN8228,8,頭前溪,23.38095,120.47786
95519,20211201,202110,台南市,TNN8229,8,仙溪橋,23.37963,120.47982
95520,20211201,202110,台南市,TNN8230,8,三德宮,23.37765,120.48408
95521,20211201,202110,台南市,TNN8231,8,公埤,23.37484,120.49078
95522,20211201,202110,台南市,TNN8232,8,同仁路口,23.37325,120.49217
95523,20211201,202110,台南市,TNN8233,8,水庫路,23.37161,120.49296
95524,20211201,202110,台南市,TNN8234,8,三層崎,23.37109,120.49517
95525,20211201,202110,台南市,TNN8235,8,三層崎,23.37112,120.49512
95526,20211201,202110,台南市,TNN8236,8,水庫路,23.37161,120.49305
95527,20211201,202110,台南市,TNN8237,8,同仁路口,23.37341,120.49213
95528,20211201,202110,台南市,TNN8238,8,公埤,23.37493,120.49072
95529,20211201,202110,台南市,TNN8239,8,三德宮,23.37788,120.48412
95530,20211201,202110,台南市,TNN8240,8,仙溪橋,23.37982,120.47978
95531,20211201,202110,台南市,TNN8241,8,頭前溪,23.38101,120.47788
95532,20211201,202110,台南市,TNN8242,8,青果行,23.38284,120.47402
95533,20211201,202110,台南市,TNN8243,8,鹿寮水庫,23.38362,120.47112
95534,20211201,202110,台南市,TNN8244,8,崎內國小,23.38402,120.46822
95535,20211201,202110,台南市,TNN8245,8,內崎內,23.38442,120.46358
95536,20211201,202110,台南市,TNN8246,8,外崎內,23.37959,120.45408
95537,20211201,202110,台南市,TNN8247,8,松子腳,23.37862,120.44836
95538,20211201,202110,台南市,TNN8248,8,竹子門(二),23.37778,120.44759
95539,20211201,202110,台南市,TNN8249,8,竹子門(一),23.37707,120.44687
95540,20211201,202110,台南市,TNN8250,8,竹門國小,23.37666,120.44512
95541,20211201,202110,台南市,TNN8251,8,埤子頭,23.36809,120.43813
95542,20211201,202110,台南市,TNN8252,8,溪洲路口,23.36605,120.43416
95543,20211201,202110,台南市,TNN8253,8,三間厝,23.36478,120.42859
95544,20211201,202110,台南市,TNN8254,8,白河國中,23.36184,120.42424
95545,20211201,202110,台南市,TNN8255,8,舊地政,23.35571,120.41959
95546,20211201,202110,台南市,TNN8256,8,白河分局,23.351370000000006,120.41645
95547,20211201,202110,台南市,TNN8257,8,白河站,23.34741,120.41352
95548,20211201,202110,台南市,TNN8258,8,白河站,23.34741,120.41352
95549,20211201,202110,台南市,TNN8259,8,白河區公所,23.35153,120.41561000000002
95550,20211201,202110,台南市,TNN8260,8,大排竹,23.36792,120.41227
95551,20211201,202110,台南市,TNN8261,8,北大排竹,23.36962,120.41291
95552,20211201,202110,台南市,TNN8262,8,南玉豐,23.37837,120.41689
95553,20211201,202110,台南市,TNN8263,8,玉豐,23.38108,120.41608
95554,20211201,202110,台南市,TNN8264,8,埤肚,23.38651,120.40856
95555,20211201,202110,台南市,TNN8265,8,枋子林,23.38791,120.40361
95556,20211201,202110,台南市,TNN8266,8,蓮潭,23.39526,120.40627
95557,20211201,202110,台南市,TNN8267,8,詔安厝(一),23.39334,120.41199
95558,20211201,202110,台南市,TNN8268,8,詔安厝(二),23.39131,120.41208
95559,20211201,202110,台南市,TNN8269,8,詔安厝(二),23.39131,120.41212
95560,20211201,202110,台南市,TNN8270,8,詔安厝(一),23.39239,120.41206
95561,20211201,202110,台南市,TNN8271,8,蓮潭,23.39533,120.40621000000002
95562,20211201,202110,台南市,TNN8272,8,枋子林,23.38781,120.40358
95563,20211201,202110,台南市,TNN8273,8,埤肚,23.38636,120.40887
95564,20211201,202110,台南市,TNN8274,8,玉豐,23.38092,120.41601
95565,20211201,202110,台南市,TNN8275,8,南玉豐,23.37866,120.41671
95566,20211201,202110,台南市,TNN8276,8,北大排竹,23.36965,120.41279
95567,20211201,202110,台南市,TNN8277,8,大排竹,23.36791,120.41222
95568,20211201,202110,台南市,TNN8278,8,白河區公所,23.35152,120.41553
95569,20211201,202110,台南市,TNN8279,8,白河站,23.34741,120.41352
95570,20211201,202110,台南市,TNN8280,8,麻豆轉運站,23.18556,120.23917
95571,20211201,202110,台南市,TNN8281,8,新樓醫院,23.18093,120.23264
95572,20211201,202110,台南市,TNN8282,8,小埤頭,23.18972,120.23246
95573,20211201,202110,台南市,TNN8283,8,圓環,23.18466,120.24198
95574,20211201,202110,台南市,TNN8284,8,電姬戲院,23.18366,120.24482
95575,20211201,202110,台南市,TNN8285,8,一商前,23.18369,120.24921
95576,20211201,202110,台南市,TNN8286,8,文昌,23.18798,120.25344
95577,20211201,202110,台南市,TNN8287,8,關帝廟,23.19089,120.25611
95578,20211201,202110,台南市,TNN8288,8,五王廟,23.19153,120.26221
95579,20211201,202110,台南市,TNN8289,8,台灣首府大學,23.19123,120.27137
95580,20211201,202110,台南市,TNN8290,8,西連里,23.21336,120.27083
95581,20211201,202110,台南市,TNN8291,8,給水站,23.22937,120.26343
95582,20211201,202110,台南市,TNN8292,8,下營廟前,23.23428,120.26103
95583,20211201,202110,台南市,TNN8293,8,下營區公所,23.23571,120.26441
95584,20211201,202110,台南市,TNN8294,8,顏姓祖厝,23.24287,120.26676
95585,20211201,202110,台南市,TNN8295,8,紅毛厝,23.24567,120.26725
95586,20211201,202110,台南市,TNN8296,8,中庄,23.24981,120.27165
95587,20211201,202110,台南市,TNN8297,8,十六甲,23.24976,120.27473
95588,20211201,202110,台南市,TNN8298,8,洲子,23.24902,120.28971
95589,20211201,202110,台南市,TNN8299,8,麻豆寮,23.25355,120.29528
95590,20211201,202110,台南市,TNN8300,8,龜子港,23.25367,120.31073
95591,20211201,202110,台南市,TNN8301,8,龜子港(省道),23.25298,120.31239
95592,20211201,202110,台南市,TNN8302,8,林鳳營,23.24383,120.31545
95593,20211201,202110,台南市,TNN8303,8,林鳳營火車站,23.24278,120.32001
95594,20211201,202110,台南市,TNN8304,8,林鳳營火車站,23.24281,120.32011
95595,20211201,202110,台南市,TNN8305,8,林鳳營,23.24394,120.31537
95596,20211201,202110,台南市,TNN8306,8,龜子港(省道),23.25322,120.31258
95597,20211201,202110,台南市,TNN8307,8,龜子港,23.25367,120.31073
95598,20211201,202110,台南市,TNN8308,8,麻豆寮,23.25362,120.29521
95599,20211201,202110,台南市,TNN8309,8,洲子,23.24906,120.28961
95600,20211201,202110,台南市,TNN8310,8,十六甲,23.24981,120.27477
95601,20211201,202110,台南市,TNN8311,8,中庄,23.24971,120.27171
95602,20211201,202110,台南市,TNN8312,8,紅毛厝,23.245420000000006,120.26691
95603,20211201,202110,台南市,TNN8313,8,顏姓祖厝,23.24315,120.26681
95604,20211201,202110,台南市,TNN8314,8,下營區公所,23.23571,120.26419
95605,20211201,202110,台南市,TNN8315,8,下營廟前,23.23444,120.26118999999998
95606,20211201,202110,台南市,TNN8316,8,給水站,23.22901,120.26347
95607,20211201,202110,台南市,TNN8317,8,西連里,23.21349,120.27066
95608,20211201,202110,台南市,TNN8318,8,台灣首府大學,23.19122,120.27123
95609,20211201,202110,台南市,TNN8319,8,五王廟,23.19172,120.26236000000002
95610,20211201,202110,台南市,TNN8320,8,關帝廟,23.19108,120.25589
95611,20211201,202110,台南市,TNN8321,8,文昌,23.18798,120.25344
95612,20211201,202110,台南市,TNN8322,8,一商前,23.18373,120.24917
95613,20211201,202110,台南市,TNN8323,8,電姬戲院,23.18372,120.24485
95614,20211201,202110,台南市,TNN8324,8,圓環,23.18462,120.24193
95615,20211201,202110,台南市,TNN8325,8,小埤頭,23.18979,120.23241000000002
